step,time_ps,stage,target_temperature_K,temperature_K,potential_energy_kJ_mol,ligand_distance_TYR13_A,ligand_distance_VAL17_A,ligand_distance_SER20_A,ligand_key_min_distance_A,ligand_near_chains_count,ligand_heavy_rmsd_A,severe_lt_1A,close_lt_1p5A,status
9200,4.6,200K_2ps,200,199.302,-523535.582835,3.3844,3.58435,4.21064,3.3844,2,0.873505,0,0,ok
9300,4.65,200K_2ps,200,199.483,-522726.895824,3.57057,3.49856,4.13403,3.49856,2,0.922439,0,0,ok
9400,4.7,200K_2ps,200,197.837,-522232.123363,3.51285,3.5732,4.34516,3.51285,2,0.957653,0,0,ok
9500,4.75,200K_2ps,200,199.598,-522611.470042,3.53721,3.47657,4.38391,3.47657,2,0.932826,0,0,ok
9600,4.8,200K_2ps,200,199.827,-522630.763988,3.36636,3.51392,4.38569,3.36636,2,0.906465,0,0,ok
9700,4.85,200K_2ps,200,200.238,-523048.02766,3.41288,3.82675,4.44304,3.41288,2,0.900414,0,0,ok
9800,4.9,200K_2ps,200,200.037,-522124.707347,3.39033,3.93015,4.65264,3.39033,2,0.905707,0,0,ok
9900,4.95,200K_2ps,200,199.645,-522204.998363,3.60892,4.04694,4.49787,3.60892,2,0.874512,0,0,ok
10000,5,200K_2ps,200,199.085,-521776.875316,3.62228,4.17872,4.43976,3.62228,2,0.854096,0,0,ok
10100,5.05,200K_2ps,200,201.368,-522431.243968,3.72901,3.84695,4.24154,3.72901,2,0.847811,0,0,ok
10200,5.1,200K_2ps,200,201.032,-522745.961742,3.54176,3.6462,4.26482,3.54176,2,0.857993,0,0,ok
10300,5.15,200K_2ps,200,200.354,-521946.130199,3.67751,3.5968,4.37228,3.5968,2,0.867481,0,0,ok
10400,5.2,200K_2ps,200,199.679,-521674.090648,3.64981,3.56286,4.28797,3.56286,2,0.84475,0,0,ok
10500,5.25,200K_2ps,200,200.528,-522083.897777,3.52546,3.6487,4.23814,3.52546,2,0.823576,0,0,ok
10600,5.3,200K_2ps,200,202.074,-522559.488597,3.47038,3.71308,4.01128,3.47038,2,0.798045,0,0,ok
10700,5.35,200K_2ps,200,200.543,-522351.623363,3.60213,3.73963,3.74215,3.60213,2,0.82024,0,0,ok
10800,5.4,200K_2ps,200,200.2,-522540.661449,3.33533,3.8852,3.83976,3.33533,2,0.853329,0,0,ok
10900,5.45,200K_2ps,200,199.831,-522294.307933,3.4089,3.91888,3.95916,3.4089,2,0.859351,0,0,ok
11000,5.5,200K_2ps,200,201.84,-522926.648265,3.43041,4.0218,4.17214,3.43041,2,0.806374,0,0,ok
11100,5.55,200K_2ps,200,200.886,-522329.210277,3.56679,3.98543,4.33452,3.56679,2,0.77531,0,0,ok
11200,5.6,200K_2ps,200,201.321,-522327.431957,3.61783,3.97832,4.31693,3.61783,2,0.759481,0,0,ok
11300,5.65,200K_2ps,200,201.252,-522664.598949,3.5907,3.87305,4.44681,3.5907,2,0.706428,0,0,ok
11400,5.7,200K_2ps,200,199.529,-522980.093089,3.42381,3.80385,4.5199,3.42381,2,0.660587,0,0,ok
11500,5.75,200K_2ps,200,200.308,-523179.61848,3.52873,3.56617,4.45691,3.52873,2,0.648191,0,0,ok
11600,5.8,200K_2ps,200,200.174,-522803.823558,3.45535,3.60472,4.40037,3.45535,2,0.629622,0,0,ok
11700,5.85,200K_2ps,200,199.91,-522900.291332,3.34387,3.7055,4.45457,3.34387,2,0.649907,0,0,ok
11800,5.9,200K_2ps,200,201.413,-522717.214183,3.21242,3.83481,4.65312,3.21242,2,0.683299,0,0,ok
11900,5.95,200K_2ps,200,199.985,-522432.075999,3.36472,3.59617,4.63725,3.36472,2,0.672421,0,0,ok
12000,6,200K_2ps,200,200.375,-523366.630199,3.46669,3.74239,4.61166,3.46669,2,0.692894,0,0,ok
12100,6.05,310K_4ps,310,245.365,-507207.91682,3.3306,3.6396,4.46302,3.3306,2,0.74399,0,0,ok
12200,6.1,310K_4ps,310,268.954,-493244.239574,3.55704,3.59078,4.33011,3.55704,2,0.836791,0,0,ok
12300,6.15,310K_4ps,310,281.238,-483982.113109,3.51661,3.47158,4.31694,3.47158,2,0.832504,0,0,ok
12400,6.2,310K_4ps,310,292.492,-477251.07307,3.27837,3.58241,4.23486,3.27837,2,0.809335,0,0,ok
12500,6.25,310K_4ps,310,300.234,-472065.299144,3.3736,3.50353,4.39283,3.3736,2,0.834332,0,0,ok
12600,6.3,310K_4ps,310,300.536,-467533.749339,3.32982,3.42327,4.42458,3.32982,2,0.904995,0,0,ok
12700,6.35,310K_4ps,310,304.243,-464145.283519,3.33478,3.49191,4.40791,3.33478,2,0.922513,0,0,ok
12800,6.4,310K_4ps,310,304.88,-462863.892894,3.40358,3.4448,4.6782,3.40358,2,0.936175,0,0,ok
12900,6.45,310K_4ps,310,304.839,-461174.926097,3.45488,3.55072,4.92516,3.45488,2,0.968711,0,0,ok
13000,6.5,310K_4ps,310,303.702,-459008.570628,3.57436,3.51437,4.91758,3.51437,2,0.990009,0,0,ok
13100,6.55,310K_4ps,310,307.557,-459218.573558,3.59324,3.65387,4.85227,3.59324,2,0.969617,0,0,ok
13200,6.6,310K_4ps,310,304.888,-457521.881175,3.3239,3.89743,4.62583,3.3239,2,0.926433,0,0,ok
13300,6.65,310K_4ps,310,307.206,-456464.095042,3.46382,3.67116,4.63657,3.46382,2,0.91074,0,0,ok
13400,6.7,310K_4ps,310,307.72,-456749.585765,3.55045,3.92294,4.51297,3.55045,2,0.874442,0,0,ok
13500,6.75,310K_4ps,310,308.996,-455105.58723,3.67145,4.07202,4.43557,3.67145,2,0.843711,0,0,ok
13600,6.8,310K_4ps,310,308.704,-454439.61555,3.39248,4.1084,4.35954,3.39248,2,0.75578,0,0,ok
13700,6.85,310K_4ps,310,308.566,-453899.404613,3.4065,4.17661,4.31842,3.4065,2,0.743961,0,0,ok
13800,6.9,310K_4ps,310,307.406,-453377.302074,3.3837,4.00225,4.28125,3.3837,2,0.728942,0,0,ok
13900,6.95,310K_4ps,310,307.735,-453043.329417,3.25418,4.05034,4.38041,3.25418,2,0.720663,0,0,ok
14000,7,310K_4ps,310,308.928,-452847.403636,3.2942,4.21566,4.37507,3.2942,2,0.711729,0,0,ok
14100,7.05,310K_4ps,310,308.525,-451552.335277,3.11329,3.97308,4.13799,3.11329,2,0.650639,0,0,ok
14200,7.1,310K_4ps,310,307.087,-451864.920238,3.50483,3.65406,4.05273,3.50483,2,0.643363,0,0,ok
14300,7.15,310K_4ps,310,308.354,-452109.260082,3.4507,3.85205,4.23656,3.4507,2,0.66017,0,0,ok
14400,7.2,310K_4ps,310,308.894,-450813.437816,3.67565,3.80935,4.43981,3.67565,2,0.645133,0,0,ok
14500,7.25,310K_4ps,310,309.171,-449374.116527,3.48426,3.44681,4.12075,3.44681,2,0.627213,0,0,ok
14600,7.3,310K_4ps,310,309.57,-448901.705394,3.45638,3.42057,3.91537,3.42057,2,0.62345,0,0,ok
14700,7.35,310K_4ps,310,308.185,-447970.346019,3.21745,3.70957,3.69534,3.21745,2,0.613077,0,0,ok
14800,7.4,310K_4ps,310,305.955,-447711.007152,3.56776,3.56459,3.59394,3.56459,2,0.602824,0,0,ok
14900,7.45,310K_4ps,310,308.09,-448692.600902,3.75657,3.71404,3.96026,3.71404,2,0.623683,0,0,ok
15000,7.5,310K_4ps,310,309.557,-447882.127269,3.97073,4.06533,3.86111,3.86111,2,0.65121,0,0,ok
15100,7.55,310K_4ps,310,308.798,-447552.622386,3.58195,4.07566,3.55659,3.55659,2,0.742048,0,0,ok
15200,7.6,310K_4ps,310,308.049,-447296.728832,3.47139,3.90137,3.57224,3.47139,2,0.862102,0,0,ok
15300,7.65,310K_4ps,310,309.749,-447758.126292,3.50806,3.752,3.64326,3.50806,2,0.958686,0,0,ok
15400,7.7,310K_4ps,310,310.004,-447465.055492,3.65932,3.60804,3.40985,3.40985,2,1.04191,0,0,ok
15500,7.75,310K_4ps,310,310.169,-447011.796214,3.53262,3.63399,3.6387,3.53262,2,1.13581,0,0,ok
15600,7.8,310K_4ps,310,310.605,-447279.672191,3.46267,3.69578,3.90329,3.46267,2,1.19377,0,0,ok
15700,7.85,310K_4ps,310,308.476,-446651.904613,3.70867,3.89627,4.02932,3.70867,2,1.23616,0,0,ok
15800,7.9,310K_4ps,310,310.76,-446653.239574,3.80148,3.89138,3.70496,3.70496,2,1.24977,0,0,ok
15900,7.95,310K_4ps,310,310.382,-446644.285472,3.4498,3.90845,3.72771,3.4498,2,1.28159,0,0,ok
16000,8,310K_4ps,310,309.583,-445760.71223,3.37562,3.85133,3.72239,3.37562,2,1.30344,0,0,ok
16100,8.05,310K_4ps,310,310.507,-445773.133128,3.43836,3.7367,3.63631,3.43836,2,1.37422,0,0,ok
16200,8.1,310K_4ps,310,309.766,-444163.157542,3.66117,3.9283,3.90101,3.66117,2,1.39898,0,0,ok
16300,8.15,310K_4ps,310,308.934,-444856.288402,3.6205,4.16619,3.93106,3.6205,2,1.4518,0,0,ok
16400,8.2,310K_4ps,310,311.198,-446055.955394,3.49036,4.28403,3.95584,3.49036,2,1.49567,0,0,ok
16500,8.25,310K_4ps,310,312.134,-444791.128246,3.55761,4.18148,4.08328,3.55761,2,1.51719,0,0,ok
16600,8.3,310K_4ps,310,310.547,-444463.998363,3.57792,4.29562,4.31804,3.57792,2,1.51145,0,0,ok
16700,8.35,310K_4ps,310,309.616,-444242.879222,3.39918,4.35251,3.63635,3.39918,2,1.48171,0,0,ok
16800,8.4,310K_4ps,310,311.615,-445000.872386,3.48252,4.33953,3.41277,3.41277,2,1.4812,0,0,ok
16900,8.45,310K_4ps,310,311.25,-444927.911449,3.48074,4.16118,3.82023,3.48074,2,1.48536,0,0,ok
17000,8.5,310K_4ps,310,312.03,-445292.24348,3.71256,4.12324,3.97441,3.71256,2,1.48493,0,0,ok
17100,8.55,310K_4ps,310,311.13,-444590.472484,3.51445,4.02435,4.20505,3.51445,2,1.46769,0,0,ok
17200,8.6,310K_4ps,310,310.146,-444590.725414,3.37837,4.0916,4.34185,3.37837,2,1.47432,0,0,ok
17300,8.65,310K_4ps,310,310.478,-445715.178539,3.15464,4.12615,4.28322,3.15464,2,1.47175,0,0,ok
17400,8.7,310K_4ps,310,309.955,-445221.630199,3.47647,4.063,4.33514,3.47647,2,1.47262,0,0,ok
17500,8.75,310K_4ps,310,307.413,-444273.478832,3.48362,4.16453,4.10061,3.48362,2,1.48167,0,0,ok
17600,8.8,310K_4ps,310,307.752,-444966.460277,3.5902,3.94601,3.87648,3.5902,2,1.49402,0,0,ok
17700,8.85,310K_4ps,310,310.578,-445260.533519,3.27014,3.80636,3.76778,3.27014,2,1.51231,0,0,ok
17800,8.9,310K_4ps,310,311.958,-445673.849925,3.55199,3.72978,3.9021,3.55199,2,1.5187,0,0,ok
17900,8.95,310K_4ps,310,310.775,-445694.555003,3.63515,3.5363,3.8169,3.5363,2,1.52466,0,0,ok
18000,9,310K_4ps,310,307.697,-445256.290843,3.63965,3.52857,4.02652,3.52857,2,1.54715,0,0,ok
18100,9.05,310K_4ps,310,310.345,-445590.729808,3.5809,3.52485,4.23403,3.52485,2,1.57053,0,0,ok
18200,9.1,310K_4ps,310,308.673,-443809.821117,3.36424,3.71719,4.5766,3.36424,2,1.6341,0,0,ok
18300,9.15,310K_4ps,310,311.058,-445273.377269,3.60413,3.7179,4.71062,3.60413,2,1.71485,0,0,ok
18400,9.2,310K_4ps,310,312.108,-444861.955394,3.66783,3.9805,4.39857,3.66783,2,1.77751,0,0,ok
18500,9.25,310K_4ps,310,311.678,-444187.208324,3.74324,4.11353,4.7418,3.74324,2,1.78298,0,0,ok
18600,9.3,310K_4ps,310,310.067,-444830.042308,3.37158,3.99999,4.54416,3.37158,2,1.81807,0,0,ok
18700,9.35,310K_4ps,310,307.655,-443893.451488,3.57185,3.91846,4.25667,3.57185,2,1.83497,0,0,ok
18800,9.4,310K_4ps,310,310.483,-444407.167308,3.47719,4.15922,4.54474,3.47719,2,1.82283,0,0,ok
18900,9.45,310K_4ps,310,309.911,-444980.833324,3.35665,4.10473,4.48955,3.35665,2,1.79604,0,0,ok
19000,9.5,310K_4ps,310,307.413,-445011.227855,3.49523,4.20097,4.50502,3.49523,2,1.81227,0,0,ok
19100,9.55,310K_4ps,310,309.384,-445526.060863,3.55757,4.3183,4.47391,3.55757,2,1.85844,0,0,ok
19200,9.6,310K_4ps,310,309.95,-445653.283519,3.43443,4.26308,4.5883,3.43443,2,1.83766,0,0,ok
19300,9.65,310K_4ps,310,307.321,-444833.551097,3.89645,4.22484,4.54667,3.89645,2,1.82618,0,0,ok
19400,9.7,310K_4ps,310,309.136,-444051.737621,3.9273,4.18749,4.50317,3.9273,2,1.77969,0,0,ok
19500,9.75,310K_4ps,310,308.487,-444709.328441,4.01409,4.25505,4.52403,4.01409,2,1.74812,0,0,ok
19600,9.8,310K_4ps,310,309.069,-444833.811839,3.79862,4.29977,4.41406,3.79862,2,1.72422,0,0,ok
19700,9.85,310K_4ps,310,309.028,-444045.219066,3.74862,4.41465,4.16934,3.74862,2,1.71182,0,0,ok
19800,9.9,310K_4ps,310,311.187,-443799.961253,3.74089,4.25688,4.0632,3.74089,2,1.72905,0,0,ok
19900,9.95,310K_4ps,310,312.227,-443253.825023,3.59227,4.024,4.16965,3.59227,2,1.75721,0,0,ok
20000,10,310K_4ps,310,310.89,-443278.501292,3.59104,4.05981,4.4023,3.59104,2,1.74547,0,0,ok
