step,time_ps,stage,target_temperature_K,temperature_K,potential_energy_kJ_mol,ligand_distance_TYR13_A,ligand_distance_VAL17_A,ligand_distance_SER20_A,ligand_key_min_distance_A,ligand_near_chains_count,ligand_heavy_rmsd_A,severe_lt_1A,close_lt_1p5A,status
6600,3.3,100K_2ps,100,100.209,-585349.385417,3.35925,3.88753,6.49229,3.35925,2,0.447528,0,0,ok
6700,3.35,100K_2ps,100,99.8625,-585421.803874,3.39157,3.98336,6.64871,3.39157,2,0.463909,0,0,ok
6800,3.4,100K_2ps,100,100.667,-585622.659831,3.48348,3.95519,6.49968,3.48348,2,0.468862,0,0,ok
6900,3.45,100K_2ps,100,99.937,-585873.167644,3.56605,3.94633,6.38847,3.56605,2,0.465806,0,0,ok
7000,3.5,100K_2ps,100,99.8485,-585855.652507,3.51318,3.86802,6.3164,3.51318,2,0.4394,0,0,ok
7100,3.55,100K_2ps,100,100.346,-586016.102214,3.44486,4.01403,6.19095,3.44486,2,0.39476,0,0,ok
7200,3.6,100K_2ps,100,99.9507,-585916.547038,3.32066,3.85609,6.09072,3.32066,2,0.373676,0,0,ok
7300,3.65,100K_2ps,100,99.9137,-585896.253581,3.37638,3.73325,6.02746,3.37638,2,0.374825,0,0,ok
7400,3.7,100K_2ps,100,100.44,-586076.884441,3.48995,3.92812,6.12895,3.48995,2,0.377321,0,0,ok
7500,3.75,100K_2ps,100,100.172,-586047.681804,3.43408,3.87601,6.13793,3.43408,2,0.372752,0,0,ok
7600,3.8,100K_2ps,100,100.735,-586478.237956,3.51798,3.7651,6.1453,3.51798,2,0.373885,0,0,ok
7700,3.85,100K_2ps,100,99.9892,-586584.329753,3.50905,4.01359,6.18486,3.50905,2,0.363232,0,0,ok
7800,3.9,100K_2ps,100,100.408,-586635.529948,3.37128,4.16059,6.21513,3.37128,2,0.33865,0,0,ok
7900,3.95,100K_2ps,100,100.019,-586699.724284,3.36367,3.98439,6.09731,3.36367,2,0.352008,0,0,ok
8000,4,100K_2ps,100,100.242,-586875.244792,3.3764,3.91924,6.02856,3.3764,2,0.375025,0,0,ok
8100,4.05,200K_2ps,200,141.297,-571289.085612,3.40253,4.00664,6.0713,3.40253,2,0.364477,0,0,ok
8200,4.1,200K_2ps,200,162.753,-559660.302409,3.49286,3.86897,6.12294,3.49286,2,0.308921,0,0,ok
8300,4.15,200K_2ps,200,175.446,-550998.614909,3.52429,3.85369,6.31523,3.52429,2,0.322653,0,0,ok
8400,4.2,200K_2ps,200,184.443,-545133.131511,3.46597,3.57572,6.57813,3.46597,2,0.306415,0,0,ok
8500,4.25,200K_2ps,200,188.44,-542006.236003,3.48938,3.68549,6.62286,3.48938,2,0.283727,0,0,ok
8600,4.3,200K_2ps,200,191.893,-540086.513347,3.39871,3.66046,6.37651,3.39871,2,0.231095,0,0,ok
8700,4.35,200K_2ps,200,194.989,-537906.635417,3.61033,3.91386,6.18561,3.61033,2,0.196872,0,0,ok
8800,4.4,200K_2ps,200,197.385,-537381.792155,3.81705,3.84914,6.08311,3.81705,2,0.248565,0,0,ok
8900,4.45,200K_2ps,200,198.431,-535870.241862,3.72033,3.69305,5.99694,3.69305,2,0.313815,0,0,ok
9000,4.5,200K_2ps,200,198.868,-535525.020671,3.47605,3.95677,6.19701,3.47605,2,0.314018,0,0,ok
9100,4.55,200K_2ps,200,199.284,-534952.480632,3.44914,4.03875,6.39163,3.44914,2,0.323679,0,0,ok
9200,4.6,200K_2ps,200,198.507,-534821.340495,3.42411,3.71117,6.17367,3.42411,2,0.338459,0,0,ok
9300,4.65,200K_2ps,200,198.263,-534212.509441,3.35495,3.73638,6.04902,3.35495,2,0.37581,0,0,ok
9400,4.7,200K_2ps,200,198.745,-533939.150066,3.45276,4.02399,6.30297,3.45276,2,0.393341,0,0,ok
9500,4.75,200K_2ps,200,199.934,-534763.189128,3.4082,4.20329,6.36412,3.4082,2,0.397929,0,0,ok
9600,4.8,200K_2ps,200,198.175,-533649.750651,3.53943,3.98784,6.25442,3.53943,2,0.421383,0,0,ok
9700,4.85,200K_2ps,200,200.647,-533795.875163,3.59003,3.8024,6.15527,3.59003,2,0.401842,0,0,ok
9800,4.9,200K_2ps,200,201.464,-533442.178386,3.53732,3.55297,6.28234,3.53732,2,0.388815,0,0,ok
9900,4.95,200K_2ps,200,200.552,-533559.610515,3.55166,3.71993,6.51849,3.55166,2,0.418074,0,0,ok
10000,5,200K_2ps,200,199.069,-533621.535319,3.45802,3.88129,6.54296,3.45802,2,0.426359,0,0,ok
10100,5.05,200K_2ps,200,199.105,-533664.032878,3.1409,3.78562,6.27551,3.1409,2,0.438979,0,0,ok
10200,5.1,200K_2ps,200,199.748,-533675.811198,3.34985,3.76169,6.16586,3.34985,2,0.426533,0,0,ok
10300,5.15,200K_2ps,200,198.375,-533626.718425,3.43233,3.7388,6.20887,3.43233,2,0.421456,0,0,ok
10400,5.2,200K_2ps,200,199.141,-533525.126628,3.17541,3.84325,6.22832,3.17541,2,0.426995,0,0,ok
10500,5.25,200K_2ps,200,199.449,-533622.428386,3.36506,3.69052,6.2867,3.36506,2,0.423107,0,0,ok
10600,5.3,200K_2ps,200,198.528,-533340.432292,3.37529,3.617,6.18902,3.37529,2,0.395209,0,0,ok
10700,5.35,200K_2ps,200,199.741,-533543.178874,3.39579,3.67403,5.98669,3.39579,2,0.351922,0,0,ok
10800,5.4,200K_2ps,200,199.366,-533117.485026,3.44272,3.99782,5.98343,3.44272,2,0.332108,0,0,ok
10900,5.45,200K_2ps,200,201.148,-532753.599284,3.6236,3.96413,5.75425,3.6236,2,0.304972,0,0,ok
11000,5.5,200K_2ps,200,201.917,-533254.182292,3.47404,3.80463,5.99072,3.47404,2,0.275825,0,0,ok
11100,5.55,200K_2ps,200,201.336,-533291.956706,3.57714,3.90152,6.22857,3.57714,2,0.242534,0,0,ok
11200,5.6,200K_2ps,200,201.281,-533143.094401,3.41934,3.83873,6.00873,3.41934,2,0.260956,0,0,ok
11300,5.65,200K_2ps,200,199.189,-533343.240398,3.29399,3.86474,6.08772,3.29399,2,0.290456,0,0,ok
11400,5.7,200K_2ps,200,200.62,-533554.673991,3.38227,3.81671,6.13701,3.38227,2,0.292085,0,0,ok
11500,5.75,200K_2ps,200,200.273,-533813.200847,3.48927,3.99998,6.19637,3.48927,2,0.336403,0,0,ok
11600,5.8,200K_2ps,200,201.704,-534354.497234,3.65378,3.73139,6.13123,3.65378,2,0.382759,0,0,ok
11700,5.85,200K_2ps,200,200.591,-533975.828776,3.63845,3.59912,6.18763,3.59912,2,0.415719,0,0,ok
11800,5.9,200K_2ps,200,200.491,-534460.689128,3.4847,3.50312,6.41361,3.4847,2,0.454024,0,0,ok
11900,5.95,200K_2ps,200,200.657,-534043.87321,3.46193,3.58778,6.34654,3.46193,2,0.476456,0,0,ok
12000,6,200K_2ps,200,200.471,-534001.29948,3.53598,3.77065,6.4307,3.53598,2,0.48155,0,0,ok
12100,6.05,310K_4ps,310,247.199,-517097.051921,3.54985,3.6584,6.19442,3.54985,2,0.494642,0,0,ok
12200,6.1,310K_4ps,310,267.163,-503253.808269,3.58491,3.58902,5.90687,3.58491,2,0.492319,0,0,ok
12300,6.15,310K_4ps,310,282.938,-494228.881999,3.57911,3.67076,5.7685,3.57911,2,0.469145,0,0,ok
12400,6.2,310K_4ps,310,290.247,-486943.278972,3.40356,3.76892,6.19348,3.40356,2,0.438675,0,0,ok
12500,6.25,310K_4ps,310,295.674,-481776.058269,3.51972,3.91383,6.39436,3.51972,2,0.350542,0,0,ok
12600,6.3,310K_4ps,310,300.992,-477218.932292,3.45487,3.94625,6.45579,3.45487,2,0.327571,0,0,ok
12700,6.35,310K_4ps,310,304.761,-474252.159831,3.218,3.98471,6.36605,3.218,2,0.306037,0,0,ok
12800,6.4,310K_4ps,310,306.284,-472872.819011,3.48727,4.01531,6.22561,3.48727,2,0.309007,0,0,ok
12900,6.45,310K_4ps,310,306.89,-471009.220378,3.46441,3.992,5.96882,3.46441,2,0.295538,0,0,ok
13000,6.5,310K_4ps,310,306.272,-468394.460612,3.64113,3.74239,5.69934,3.64113,2,0.298254,0,0,ok
13100,6.55,310K_4ps,310,307.33,-467425.842448,3.42577,3.7971,5.95175,3.42577,2,0.284701,0,0,ok
13200,6.6,310K_4ps,310,307.792,-465896.79655,3.33283,3.6688,6.09361,3.33283,2,0.277015,0,0,ok
13300,6.65,310K_4ps,310,308.2,-465214.003581,3.60896,3.4946,6.22807,3.4946,2,0.351695,0,0,ok
13400,6.7,310K_4ps,310,306.88,-463570.192058,3.59241,3.72053,5.86986,3.59241,2,0.353345,0,0,ok
13500,6.75,310K_4ps,310,308.185,-463802.169597,3.25929,3.64595,5.89942,3.25929,2,0.373501,0,0,ok
13600,6.8,310K_4ps,310,309.144,-463818.687175,3.27859,3.48554,5.49747,3.27859,2,0.433531,0,0,ok
13700,6.85,310K_4ps,310,307.603,-462817.193034,3.37629,3.53613,5.26137,3.37629,2,0.455608,0,0,ok
13800,6.9,310K_4ps,310,306.915,-462335.572429,3.50452,4.07712,5.36087,3.50452,2,0.495266,0,0,ok
13900,6.95,310K_4ps,310,306.787,-461821.787761,3.38753,4.33115,5.7651,3.38753,2,0.54013,0,0,ok
14000,7,310K_4ps,310,308.037,-460165.808269,3.35658,4.13847,5.85855,3.35658,2,0.53606,0,0,ok
14100,7.05,310K_4ps,310,310.093,-460289.933269,3.4636,3.77923,5.77787,3.4636,2,0.565706,0,0,ok
14200,7.1,310K_4ps,310,307.984,-459481.804362,3.46809,3.50582,5.6437,3.46809,2,0.621411,0,0,ok
14300,7.15,310K_4ps,310,309.274,-458840.207683,3.32509,3.93942,5.94435,3.32509,2,0.605767,0,0,ok
14400,7.2,310K_4ps,310,312.095,-458803.821941,3.42128,3.85118,5.90417,3.42128,2,0.551929,0,0,ok
14500,7.25,310K_4ps,310,311.544,-458390.380534,3.32965,3.44888,5.82245,3.32965,2,0.503463,0,0,ok
14600,7.3,310K_4ps,310,309.118,-458017.372722,3.35444,3.48988,5.98708,3.35444,2,0.517512,0,0,ok
14700,7.35,310K_4ps,310,308.662,-458144.511882,3.40469,3.88108,6.0852,3.40469,2,0.561564,0,0,ok
14800,7.4,310K_4ps,310,309.258,-458632.156901,3.42409,3.99601,6.19083,3.42409,2,0.590214,0,0,ok
14900,7.45,310K_4ps,310,310.996,-458421.586589,3.592,4.21287,6.33669,3.592,2,0.637154,0,0,ok
15000,7.5,310K_4ps,310,308.214,-457556.524089,3.47136,4.12283,6.27146,3.47136,2,0.723753,0,0,ok
15100,7.55,310K_4ps,310,309.038,-457490.520183,3.74014,3.77283,6.03005,3.74014,2,0.812441,0,0,ok
15200,7.6,310K_4ps,310,310.248,-457098.229167,3.42047,3.76504,5.89801,3.42047,2,0.87932,0,0,ok
15300,7.65,310K_4ps,310,309.762,-455811.48698,3.337,3.62279,5.87383,3.337,2,0.961506,0,0,ok
15400,7.7,310K_4ps,310,311.85,-455502.372722,3.36753,3.95967,6.11792,3.36753,2,0.977351,0,0,ok
15500,7.75,310K_4ps,310,310.986,-456103.089519,3.84048,4.00754,6.37727,3.84048,2,1.06361,0,0,ok
15600,7.8,310K_4ps,310,308.506,-454848.67448,3.5456,4.05346,6.47459,3.5456,2,1.11384,0,0,ok
15700,7.85,310K_4ps,310,309.317,-455284.423503,3.61594,4.01457,6.56369,3.61594,2,1.12242,0,0,ok
15800,7.9,310K_4ps,310,308.708,-454683.186198,3.87112,3.89691,6.46127,3.87112,2,1.08203,0,0,ok
15900,7.95,310K_4ps,310,310.477,-455263.151042,3.79853,3.74899,6.12784,3.74899,2,1.06576,0,0,ok
16000,8,310K_4ps,310,308.879,-455205.857097,3.54841,3.69233,6.11169,3.54841,2,1.05485,0,0,ok
16100,8.05,310K_4ps,310,308.425,-454585.121745,3.44871,3.51428,5.99117,3.44871,2,1.08622,0,0,ok
16200,8.1,310K_4ps,310,309.784,-454948.642253,3.43546,3.44746,6.20378,3.43546,2,1.07841,0,0,ok
16300,8.15,310K_4ps,310,311.338,-454959.614909,3.30148,3.55668,6.01049,3.30148,2,1.04121,0,0,ok
16400,8.2,310K_4ps,310,310.607,-454718.948405,3.46583,3.66384,5.75568,3.46583,2,0.995544,0,0,ok
16500,8.25,310K_4ps,310,310.332,-454525.497722,3.33603,3.70194,5.5293,3.33603,2,0.949109,0,0,ok
16600,8.3,310K_4ps,310,308.658,-452963.508952,3.31627,3.90651,5.92911,3.31627,2,0.944407,0,0,ok
16700,8.35,310K_4ps,310,310.677,-454285.878581,3.46206,3.66779,5.85175,3.46206,2,0.996983,0,0,ok
16800,8.4,310K_4ps,310,310.083,-454585.761394,3.56355,3.7903,6.02104,3.56355,2,1.03144,0,0,ok
16900,8.45,310K_4ps,310,309.145,-454263.412761,3.74776,3.85834,5.93977,3.74776,2,1.02515,0,0,ok
17000,8.5,310K_4ps,310,309.839,-453937.098308,3.77357,3.79178,6.07861,3.77357,2,0.968972,0,0,ok
17100,8.55,310K_4ps,310,308.651,-452539.477214,3.55962,3.88142,6.12699,3.55962,2,0.911152,0,0,ok
17200,8.6,310K_4ps,310,310.209,-453941.045573,3.28097,3.69472,5.94186,3.28097,2,0.843598,0,0,ok
17300,8.65,310K_4ps,310,313.384,-454756.438151,3.41553,3.67942,6.19969,3.41553,2,0.776038,0,0,ok
17400,8.7,310K_4ps,310,310.996,-454176.035808,3.46434,3.44569,6.30373,3.44569,2,0.730995,0,0,ok
17500,8.75,310K_4ps,310,312.122,-453961.273112,3.49849,3.44273,6.4016,3.44273,2,0.697481,0,0,ok
17600,8.8,310K_4ps,310,311.716,-455101.902019,3.40215,3.5167,6.14809,3.40215,2,0.703331,0,0,ok
17700,8.85,310K_4ps,310,309.334,-454432.090495,3.49183,3.85858,6.11146,3.49183,2,0.695552,0,0,ok
17800,8.9,310K_4ps,310,308.165,-455110.259929,3.6113,3.99174,6.20019,3.6113,2,0.760747,0,0,ok
17900,8.95,310K_4ps,310,309.555,-454368.672526,3.45508,4.06662,6.12652,3.45508,2,0.780367,0,0,ok
18000,9,310K_4ps,310,311.136,-454959.728191,3.39916,3.66887,5.95867,3.39916,2,0.728763,0,0,ok
18100,9.05,310K_4ps,310,308.693,-455166.453776,3.46388,4.01595,6.20526,3.46388,2,0.667646,0,0,ok
18200,9.1,310K_4ps,310,309.999,-453877.737956,3.52173,4.04842,6.27578,3.52173,2,0.639785,0,0,ok
18300,9.15,310K_4ps,310,310.822,-453560.934245,3.47358,3.88414,6.29845,3.47358,2,0.620688,0,0,ok
18400,9.2,310K_4ps,310,309.826,-454062.700847,3.42849,3.84792,6.47905,3.42849,2,0.619995,0,0,ok
18500,9.25,310K_4ps,310,311.313,-453767.775066,3.51845,3.75289,6.58252,3.51845,2,0.675092,0,0,ok
18600,9.3,310K_4ps,310,310.024,-454748.017741,3.40637,3.98659,6.54737,3.40637,2,0.683578,0,0,ok
18700,9.35,310K_4ps,310,307.758,-453474.942546,3.52092,4.14557,6.67139,3.52092,2,0.696506,0,0,ok
18800,9.4,310K_4ps,310,309.838,-454716.886394,3.59748,4.47994,6.48566,3.59748,2,0.674857,0,0,ok
18900,9.45,310K_4ps,310,311.085,-454391.416667,3.52528,4.28528,6.12741,3.52528,2,0.644749,0,0,ok
19000,9.5,310K_4ps,310,311.417,-453516.088542,3.56394,4.34142,6.15159,3.56394,2,0.686935,0,0,ok
19100,9.55,310K_4ps,310,310.787,-453674.084636,3.69879,4.2557,6.12011,3.69879,2,0.72116,0,0,ok
19200,9.6,310K_4ps,310,312.264,-452497.996745,3.69564,4.26954,6.33557,3.69564,2,0.768772,0,0,ok
19300,9.65,310K_4ps,310,312.173,-453029.429362,3.85831,4.37132,6.63428,3.85831,2,0.771597,0,0,ok
19400,9.7,310K_4ps,310,309.317,-453171.662273,3.82626,4.43883,6.57027,3.82626,2,0.772861,0,0,ok
19500,9.75,310K_4ps,310,310.194,-453616.758464,3.66159,4.21513,6.23488,3.66159,2,0.766345,0,0,ok
19600,9.8,310K_4ps,310,310.522,-453575.977214,3.5743,4.09923,6.23313,3.5743,2,0.817813,0,0,ok
19700,9.85,310K_4ps,310,309.74,-453866.843425,3.56401,4.33537,6.69286,3.56401,2,0.905831,0,0,ok
19800,9.9,310K_4ps,310,309.763,-453709.060222,3.30879,3.95411,6.43522,3.30879,2,0.996933,0,0,ok
19900,9.95,310K_4ps,310,309.731,-453848.76823,3.26283,3.88609,6.54773,3.26283,2,1.03586,0,0,ok
20000,10,310K_4ps,310,310.703,-453732.710612,3.4594,3.97184,6.6296,3.4594,2,1.1063,0,0,ok
