step,time_ps,stage,target_temperature_K,temperature_K,potential_energy_kJ_mol,ligand_distance_TYR13_A,ligand_distance_VAL17_A,ligand_distance_SER20_A,ligand_key_min_distance_A,ligand_near_chains_count,ligand_heavy_rmsd_A,severe_lt_1A,close_lt_1p5A,status
4700,2.35,100K_2ps,100,98.6998,-573375.044076,3.60121,3.89612,4.5133,3.60121,2,0.338548,0,0,ok
4800,2.4,100K_2ps,100,98.7362,-573471.022591,3.61359,3.96192,4.72846,3.61359,2,0.311185,0,0,ok
4900,2.45,100K_2ps,100,99.8756,-573167.713509,3.58846,4.12657,4.7684,3.58846,2,0.303377,0,0,ok
5000,2.5,100K_2ps,100,99.5149,-572522.429818,3.57493,4.23581,4.66052,3.57493,2,0.307165,0,0,ok
5100,2.55,100K_2ps,100,99.6464,-572451.465462,3.5034,4.13752,4.64031,3.5034,2,0.334025,0,0,ok
5200,2.6,100K_2ps,100,100.071,-572256.434212,3.52732,4.17946,4.73808,3.52732,2,0.320845,0,0,ok
5300,2.65,100K_2ps,100,100.036,-572383.683724,3.76439,4.17003,4.78895,3.76439,2,0.288969,0,0,ok
5400,2.7,100K_2ps,100,100.641,-572630.842904,3.7679,4.13955,4.74327,3.7679,2,0.240192,0,0,ok
5500,2.75,100K_2ps,100,99.8469,-572635.909798,3.74138,4.22394,4.70119,3.74138,2,0.249765,0,0,ok
5600,2.8,100K_2ps,100,100.077,-572391.322396,3.67634,4.13085,4.66665,3.67634,2,0.246362,0,0,ok
5700,2.85,100K_2ps,100,99.3766,-572435.25013,3.70292,4.01186,4.61945,3.70292,2,0.254094,0,0,ok
5800,2.9,100K_2ps,100,99.3344,-572466.09974,3.85256,3.9277,4.70973,3.85256,2,0.308707,0,0,ok
5900,2.95,100K_2ps,100,100.098,-572970.209603,3.74333,4.04473,4.57521,3.74333,2,0.332471,0,0,ok
6000,3,100K_2ps,100,100.006,-572888.018685,3.68087,4.20196,4.63827,3.68087,2,0.343045,0,0,ok
6100,3.05,100K_2ps,100,100.512,-572616.793099,3.70523,4.32084,4.67589,3.70523,2,0.348908,0,0,ok
6200,3.1,100K_2ps,100,100.583,-572579.086068,3.4723,4.48076,4.68256,3.4723,2,0.390877,0,0,ok
6300,3.15,100K_2ps,100,99.8923,-572678.801888,3.70337,4.57692,4.68943,3.70337,2,0.43447,0,0,ok
6400,3.2,100K_2ps,100,100.583,-572911.494271,3.63275,4.59218,4.72493,3.63275,2,0.501982,0,0,ok
6500,3.25,100K_2ps,100,100.795,-572660.730599,3.67936,4.57514,4.52616,3.67936,2,0.567315,0,0,ok
6600,3.3,100K_2ps,100,100.274,-572939.642709,3.65123,4.73589,4.53664,3.65123,2,0.604093,0,0,ok
6700,3.35,100K_2ps,100,100.808,-573111.197884,3.46601,4.88037,4.66427,3.46601,2,0.609457,0,0,ok
6800,3.4,100K_2ps,100,100.04,-573073.881966,3.42136,4.89076,4.71561,3.42136,2,0.594022,0,0,ok
6900,3.45,100K_2ps,100,101.118,-573359.511361,3.59436,4.8647,4.71495,3.59436,2,0.563921,0,0,ok
7000,3.5,100K_2ps,100,99.9956,-572976.03724,3.65311,4.78467,4.75548,3.65311,2,0.572385,0,0,ok
7100,3.55,100K_2ps,100,100.622,-573274.214974,3.66982,4.86113,4.64661,3.66982,2,0.605551,0,0,ok
7200,3.6,100K_2ps,100,100.507,-573121.287728,3.37813,4.70015,4.83244,3.37813,2,0.613718,0,0,ok
7300,3.65,100K_2ps,100,99.7766,-573359.861459,3.51447,4.6912,4.86117,3.51447,2,0.61624,0,0,ok
7400,3.7,100K_2ps,100,100.188,-573388.043099,3.66806,4.80457,4.82033,3.66806,2,0.632744,0,0,ok
7500,3.75,100K_2ps,100,100.325,-573145.613412,3.73387,4.88423,4.6574,3.73387,2,0.66814,0,0,ok
7600,3.8,100K_2ps,100,100.426,-573667.047005,3.62501,4.95196,4.61694,3.62501,2,0.706973,0,0,ok
7700,3.85,100K_2ps,100,99.6451,-573631.862435,3.62734,4.85148,4.78901,3.62734,2,0.735554,0,0,ok
7800,3.9,100K_2ps,100,99.6649,-573861.222787,3.53588,4.81106,4.6919,3.53588,2,0.718544,0,0,ok
7900,3.95,100K_2ps,100,99.7977,-573681.283334,3.55756,4.80726,4.61346,3.55756,2,0.703614,0,0,ok
8000,4,100K_2ps,100,100.265,-573838.825326,3.53361,4.73211,4.62252,3.53361,2,0.699376,0,0,ok
8100,4.05,200K_2ps,200,140.897,-558362.145638,3.49076,4.81593,4.40493,3.49076,2,0.74687,0,0,ok
8200,4.1,200K_2ps,200,163.39,-546518.299447,3.55579,4.63698,4.4967,3.55579,2,0.79606,0,0,ok
8300,4.15,200K_2ps,200,175.929,-538525.273568,3.72759,4.63891,4.2723,3.72759,2,0.862292,0,0,ok
8400,4.2,200K_2ps,200,186.617,-533976.975716,3.67938,4.63963,4.25937,3.67938,2,0.86683,0,0,ok
8500,4.25,200K_2ps,200,189.663,-529529.113412,3.64034,4.60418,4.17555,3.64034,2,0.835347,0,0,ok
8600,4.3,200K_2ps,200,193.121,-527810.286752,3.48747,4.49843,4.21085,3.48747,2,0.795293,0,0,ok
8700,4.35,200K_2ps,200,195.989,-526092.136849,3.39137,4.47294,3.98912,3.39137,2,0.787537,0,0,ok
8800,4.4,200K_2ps,200,198.172,-525276.776498,3.4063,4.17176,3.85366,3.4063,2,0.77042,0,0,ok
8900,4.45,200K_2ps,200,198.035,-524295.615365,3.58547,4.24486,3.80554,3.58547,2,0.792278,0,0,ok
9000,4.5,200K_2ps,200,197.289,-523534.31556,3.62484,4.22898,3.73073,3.62484,2,0.807402,0,0,ok
9100,4.55,200K_2ps,200,199.77,-523026.436654,3.44059,4.45265,3.66657,3.44059,2,0.848694,0,0,ok
9200,4.6,200K_2ps,200,200.525,-522756.060677,3.49573,4.38179,3.56675,3.49573,2,0.911751,0,0,ok
9300,4.65,200K_2ps,200,199.508,-522589.901498,3.60093,4.27266,3.98202,3.60093,2,0.98625,0,0,ok
9400,4.7,200K_2ps,200,199.013,-523065.778451,3.52902,4.33504,4.02369,3.52902,2,1.00783,0,0,ok
9500,4.75,200K_2ps,200,199.22,-522282.992318,3.59657,4.46935,3.79651,3.59657,2,1.01587,0,0,ok
9600,4.8,200K_2ps,200,199.663,-522164.325326,3.4773,4.05766,3.50428,3.4773,2,1.02926,0,0,ok
9700,4.85,200K_2ps,200,198.453,-522221.061654,3.50063,4.11545,3.56578,3.50063,2,1.02502,0,0,ok
9800,4.9,200K_2ps,200,199.139,-522330.136849,3.62882,3.83743,3.5386,3.5386,2,1.03862,0,0,ok
9900,4.95,200K_2ps,200,199.919,-522226.107552,3.52663,3.74696,3.30929,3.30929,2,1.02262,0,0,ok
10000,5,200K_2ps,200,200.254,-522160.398568,3.51258,4.12484,3.33458,3.33458,2,1.0511,0,0,ok
10100,5.05,200K_2ps,200,201.512,-521801.153451,3.68112,4.20624,3.4544,3.4544,2,1.07728,0,0,ok
10200,5.1,200K_2ps,200,200.816,-521697.018685,3.67657,4.04442,3.56474,3.56474,2,1.07467,0,0,ok
10300,5.15,200K_2ps,200,200.44,-521915.654427,3.64505,3.94567,3.52824,3.52824,2,1.0962,0,0,ok
10400,5.2,200K_2ps,200,199.435,-521565.823373,3.49472,3.95879,3.41229,3.41229,2,1.10732,0,0,ok
10500,5.25,200K_2ps,200,201.019,-521683.273568,3.47354,4.15231,3.28526,3.28526,2,1.18862,0,0,ok
10600,5.3,200K_2ps,200,201.382,-521571.09388,3.38345,4.00749,3.41441,3.38345,2,1.22758,0,0,ok
10700,5.35,200K_2ps,200,200.669,-521327.350716,3.41772,3.85466,3.54195,3.41772,2,1.2857,0,0,ok
10800,5.4,200K_2ps,200,199.995,-521449.59681,3.59192,3.90054,3.51293,3.51293,2,1.34618,0,0,ok
10900,5.45,200K_2ps,200,200.91,-521646.707162,3.58674,4.07221,3.50012,3.50012,2,1.36883,0,0,ok
11000,5.5,200K_2ps,200,200.811,-521878.396615,3.66598,4.0153,3.26667,3.26667,2,1.43432,0,0,ok
11100,5.55,200K_2ps,200,200.139,-521425.588998,3.72824,3.87899,3.23938,3.23938,2,1.4779,0,0,ok
11200,5.6,200K_2ps,200,201.386,-521791.484505,3.72045,3.99038,3.50547,3.50547,2,1.49151,0,0,ok
11300,5.65,200K_2ps,200,199.041,-521458.847787,3.55047,4.02284,3.36905,3.36905,2,1.50725,0,0,ok
11400,5.7,200K_2ps,200,200.385,-521750.650521,3.67676,3.95196,3.31831,3.31831,2,1.51047,0,0,ok
11500,5.75,200K_2ps,200,200.315,-522032.317513,3.59778,3.88921,3.3738,3.3738,2,1.4953,0,0,ok
11600,5.8,200K_2ps,200,200.405,-521891.082162,3.69535,4.06059,3.08635,3.08635,2,1.52058,0,0,ok
11700,5.85,200K_2ps,200,201.483,-522305.735482,3.82054,4.08692,3.2251,3.2251,2,1.52422,0,0,ok
11800,5.9,200K_2ps,200,200.78,-522195.928841,3.92526,4.13959,3.2213,3.2213,2,1.50073,0,0,ok
11900,5.95,200K_2ps,200,200.662,-522508.447396,3.83514,4.24519,3.20303,3.20303,2,1.48581,0,0,ok
12000,6,200K_2ps,200,198.992,-522387.606087,4.03445,4.16481,3.23745,3.23745,2,1.42589,0,0,ok
12100,6.05,310K_4ps,310,246.87,-505958.490365,3.90646,4.02992,3.18629,3.18629,2,1.4346,0,0,ok
12200,6.1,310K_4ps,310,268.853,-492201.879525,3.92215,4.16273,3.36356,3.36356,2,1.47601,0,0,ok
12300,6.15,310K_4ps,310,279.412,-482620.678841,3.88623,4.22063,3.42649,3.42649,2,1.45192,0,0,ok
12400,6.2,310K_4ps,310,289.038,-476342.575326,3.68725,4.24727,3.49751,3.49751,2,1.45535,0,0,ok
12500,6.25,310K_4ps,310,296.948,-472023.741341,3.57967,4.35566,3.23762,3.23762,2,1.45366,0,0,ok
12600,6.3,310K_4ps,310,302.69,-467960.305794,3.71497,4.31651,3.25689,3.25689,2,1.4296,0,0,ok
12700,6.35,310K_4ps,310,304.08,-465347.635873,3.96422,4.32029,3.57163,3.57163,2,1.36202,0,0,ok
12800,6.4,310K_4ps,310,301.935,-462203.028451,3.63872,3.94135,3.70518,3.63872,2,1.3204,0,0,ok
12900,6.45,310K_4ps,310,306.056,-460131.872201,3.93344,3.72,3.69367,3.69367,2,1.31993,0,0,ok
13000,6.5,310K_4ps,310,306.084,-459293.835091,3.83998,4.17262,3.81834,3.81834,2,1.28018,0,0,ok
13100,6.55,310K_4ps,310,307.09,-458070.46888,3.6158,4.42394,3.69363,3.6158,2,1.28349,0,0,ok
13200,6.6,310K_4ps,310,305.646,-456744.082162,3.52642,4.36609,3.95772,3.52642,2,1.29207,0,0,ok
13300,6.65,310K_4ps,310,307.869,-456256.554818,3.55785,4.37472,3.97853,3.55785,2,1.29196,0,0,ok
13400,6.7,310K_4ps,310,309.056,-455506.692513,3.52454,4.52091,3.71985,3.52454,2,1.26134,0,0,ok
13500,6.75,310K_4ps,310,306.9,-454293.111947,3.5551,4.67729,3.51404,3.51404,2,1.26517,0,0,ok
13600,6.8,310K_4ps,310,308.768,-453749.512826,3.63819,4.73265,3.18153,3.18153,2,1.30675,0,0,ok
13700,6.85,310K_4ps,310,308.669,-453742.043099,3.76037,4.50712,3.45778,3.45778,2,1.29885,0,0,ok
13800,6.9,310K_4ps,310,309.078,-452082.946419,3.59413,4.56172,3.51199,3.51199,2,1.29304,0,0,ok
13900,6.95,310K_4ps,310,308.46,-452087.588021,3.56041,4.81028,3.27505,3.27505,2,1.28871,0,0,ok
14000,7,310K_4ps,310,308.406,-451381.757943,3.47738,4.64651,3.47671,3.47671,2,1.27756,0,0,ok
14100,7.05,310K_4ps,310,309.714,-451319.50013,3.39435,4.63162,3.504,3.39435,2,1.30084,0,0,ok
14200,7.1,310K_4ps,310,306.301,-450884.352669,3.51466,4.57717,3.44892,3.44892,2,1.34189,0,0,ok
14300,7.15,310K_4ps,310,310.085,-450762.19056,3.77896,4.49987,3.56636,3.56636,2,1.38817,0,0,ok
14400,7.2,310K_4ps,310,307.24,-448385.400521,3.96671,4.4866,3.20973,3.20973,2,1.40334,0,0,ok
14500,7.25,310K_4ps,310,311.113,-450604.200326,4.02816,4.39408,3.311,3.311,2,1.41516,0,0,ok
14600,7.3,310K_4ps,310,309.502,-450121.957162,4.01746,4.38488,3.43651,3.43651,2,1.38546,0,0,ok
14700,7.35,310K_4ps,310,310.412,-449283.066048,3.70096,4.53323,3.33046,3.33046,2,1.30531,0,0,ok
14800,7.4,310K_4ps,310,309.623,-448527.25013,3.53102,4.31875,3.28918,3.28918,2,1.26054,0,0,ok
14900,7.45,310K_4ps,310,310.947,-448135.249154,3.58762,4.25031,3.2925,3.2925,2,1.26221,0,0,ok
15000,7.5,310K_4ps,310,309.153,-448514.942513,3.63011,4.31036,3.61874,3.61874,2,1.27917,0,0,ok
15100,7.55,310K_4ps,310,308.655,-448362.900521,3.59391,3.99478,3.684,3.59391,2,1.29994,0,0,ok
15200,7.6,310K_4ps,310,308.641,-448161.148568,3.50095,3.90701,3.85552,3.50095,2,1.30707,0,0,ok
15300,7.65,310K_4ps,310,309.824,-447532.109505,3.51262,3.87674,3.98043,3.51262,2,1.34183,0,0,ok
15400,7.7,310K_4ps,310,309.024,-447581.368294,3.67627,3.90167,3.68935,3.67627,2,1.35622,0,0,ok
15500,7.75,310K_4ps,310,309.148,-447911.652474,3.57284,3.71447,3.53499,3.53499,2,1.32402,0,0,ok
15600,7.8,310K_4ps,310,309.417,-447662.822396,3.25857,3.70007,3.65326,3.25857,2,1.27479,0,0,ok
15700,7.85,310K_4ps,310,309.127,-446977.977669,2.97551,3.72274,3.7184,2.97551,2,1.25877,0,0,ok
15800,7.9,310K_4ps,310,308.476,-447125.951302,3.35634,3.70476,3.57835,3.35634,2,1.22647,0,0,ok
15900,7.95,310K_4ps,310,309.487,-446981.007943,3.31823,3.48323,3.65317,3.31823,2,1.21731,0,0,ok
16000,8,310K_4ps,310,310.188,-446761.383431,3.4372,3.49052,3.32058,3.32058,2,1.28957,0,0,ok
16100,8.05,310K_4ps,310,307.563,-445651.910287,3.45838,3.63597,3.2875,3.2875,2,1.35576,0,0,ok
16200,8.1,310K_4ps,310,311.688,-447310.122201,3.1968,3.94197,3.37437,3.1968,2,1.39702,0,0,ok
16300,8.15,310K_4ps,310,307.83,-445771.740365,3.39402,4.10435,3.52534,3.39402,2,1.38274,0,0,ok
16400,8.2,310K_4ps,310,308.024,-445849.717904,3.25863,4.17401,3.40817,3.25863,2,1.41729,0,0,ok
16500,8.25,310K_4ps,310,311.005,-445747.457162,3.46735,4.13535,3.38679,3.38679,2,1.43359,0,0,ok
16600,8.3,310K_4ps,310,309.994,-444883.097787,3.60882,3.98609,3.43227,3.43227,2,1.47958,0,0,ok
16700,8.35,310K_4ps,310,310.939,-445334.014779,3.47417,3.68647,3.54132,3.47417,2,1.559,0,0,ok
16800,8.4,310K_4ps,310,309.987,-445163.252084,3.51206,3.4235,3.14984,3.14984,2,1.61586,0,0,ok
16900,8.45,310K_4ps,310,311.734,-444681.538216,3.37521,3.6168,2.98405,2.98405,2,1.66309,0,0,ok
17000,8.5,310K_4ps,310,311.786,-445433.297005,3.49054,3.899,3.29709,3.29709,2,1.68646,0,0,ok
17100,8.55,310K_4ps,310,312.094,-446010.983529,3.67575,4.02525,3.39278,3.39278,2,1.71962,0,0,ok
17200,8.6,310K_4ps,310,312.29,-445597.319955,3.69505,3.76965,3.37718,3.37718,2,1.72402,0,0,ok
17300,8.65,310K_4ps,310,311.996,-447016.97181,3.55887,3.61302,3.36,3.36,2,1.72794,0,0,ok
17400,8.7,310K_4ps,310,309.195,-446157.36097,3.28194,3.71433,3.2763,3.2763,2,1.68471,0,0,ok
17500,8.75,310K_4ps,310,310.472,-446396.719857,3.43295,3.66674,3.34496,3.34496,2,1.64368,0,0,ok
17600,8.8,310K_4ps,310,309.136,-445956.485482,3.50249,3.709,3.20299,3.20299,2,1.64171,0,0,ok
17700,8.85,310K_4ps,310,309.065,-446502.770638,3.62967,3.95155,3.47997,3.47997,2,1.59347,0,0,ok
17800,8.9,310K_4ps,310,308.065,-445172.844369,3.91521,4.09625,3.85844,3.85844,2,1.6366,0,0,ok
17900,8.95,310K_4ps,310,308.296,-445276.331185,3.67524,3.91085,3.58866,3.58866,2,1.63091,0,0,ok
18000,9,310K_4ps,310,309.562,-445283.96058,3.72696,3.67024,3.61913,3.61913,2,1.66749,0,0,ok
18100,9.05,310K_4ps,310,309.684,-444666.436654,3.63934,3.58947,3.70056,3.58947,2,1.71895,0,0,ok
18200,9.1,310K_4ps,310,309.646,-445130.452279,3.62007,3.55083,3.82829,3.55083,2,1.70622,0,0,ok
18300,9.15,310K_4ps,310,311.331,-444048.862435,3.58252,3.42987,3.89442,3.42987,2,1.70341,0,0,ok
18400,9.2,310K_4ps,310,309.944,-444140.901498,3.50889,3.5583,3.94133,3.50889,2,1.67608,0,0,ok
18500,9.25,310K_4ps,310,311.682,-444559.638802,3.35638,3.50221,3.9593,3.35638,2,1.69459,0,0,ok
18600,9.3,310K_4ps,310,309.506,-444716.023568,3.77584,3.52207,3.93261,3.52207,2,1.67374,0,0,ok
18700,9.35,310K_4ps,310,309.331,-444714.768685,3.71469,3.53044,4.14192,3.53044,2,1.58539,0,0,ok
18800,9.4,310K_4ps,310,309.521,-444500.88099,3.71284,3.75807,3.8578,3.71284,2,1.62318,0,0,ok
18900,9.45,310K_4ps,310,308.052,-444631.94349,3.5391,3.95735,3.47509,3.47509,2,1.59978,0,0,ok
19000,9.5,310K_4ps,310,311.765,-444791.462044,3.49309,3.75749,3.32158,3.32158,2,1.58017,0,0,ok
19100,9.55,310K_4ps,310,311.077,-443927.951302,3.51201,4.07499,3.45288,3.45288,2,1.64491,0,0,ok
19200,9.6,310K_4ps,310,311.106,-444141.521615,3.57384,3.88608,3.33009,3.33009,2,1.68403,0,0,ok
19300,9.65,310K_4ps,310,313.07,-445296.03431,3.87919,3.91348,3.55308,3.55308,2,1.7414,0,0,ok
19400,9.7,310K_4ps,310,311.471,-444579.825326,3.69156,4.36045,4.00505,3.69156,2,1.81346,0,0,ok
19500,9.75,310K_4ps,310,309.283,-443209.657357,3.47147,4.51803,4.21895,3.47147,2,1.85097,0,0,ok
19600,9.8,310K_4ps,310,310.356,-444029.68763,3.41981,4.60395,4.17757,3.41981,2,1.8223,0,0,ok
19700,9.85,310K_4ps,310,312.066,-444266.898568,3.50542,4.79986,4.06976,3.50542,2,1.88546,0,0,ok
19800,9.9,310K_4ps,310,308.69,-443591.248177,3.58925,4.52145,3.81856,3.58925,2,1.91121,0,0,ok
19900,9.95,310K_4ps,310,311.277,-443805.78724,3.49568,4.22852,4.10005,3.49568,2,1.9061,0,0,ok
20000,10,310K_4ps,310,311.53,-443759.632943,3.51558,3.97453,4.36062,3.51558,2,1.89676,0,0,ok
