step,time_ps,stage,target_temperature_K,temperature_K,potential_energy_kJ_mol,ligand_distance_TYR13_A,ligand_distance_VAL17_A,ligand_distance_SER20_A,ligand_key_min_distance_A,ligand_near_chains_count,ligand_heavy_rmsd_A,severe_lt_1A,close_lt_1p5A,status
3400,1.7,50K_2ps,50,50.3056,-608447.142622,4.33595,3.10941,3.53621,3.10941,2,0.308448,0,0,ok
3500,1.75,50K_2ps,50,50.1976,-608353.896528,4.28057,3.11707,3.52177,3.11707,2,0.317997,0,0,ok
3600,1.8,50K_2ps,50,50.4221,-608428.93022,4.19488,3.11798,3.5127,3.11798,2,0.310279,0,0,ok
3700,1.85,50K_2ps,50,50.1063,-608440.863325,4.16536,3.26446,3.62634,3.26446,2,0.294079,0,0,ok
3800,1.9,50K_2ps,50,49.6894,-608476.895552,4.29766,3.30279,3.73373,3.30279,2,0.279105,0,0,ok
3900,1.95,50K_2ps,50,49.9915,-608584.477095,4.31482,3.28684,3.80272,3.28684,2,0.285665,0,0,ok
4000,2,50K_2ps,50,50.1163,-608534.437056,4.3207,3.30871,3.78435,3.30871,2,0.285019,0,0,ok
4100,2.05,100K_2ps,100,70.9705,-600678.587935,4.24114,3.32641,3.65961,3.32641,2,0.288714,0,0,ok
4200,2.1,100K_2ps,100,81.799,-595052.709517,4.22012,3.29096,3.5511,3.29096,2,0.284107,0,0,ok
4300,2.15,100K_2ps,100,88.2587,-591271.745161,4.29016,3.34363,3.52899,3.34363,2,0.273381,0,0,ok
4400,2.2,100K_2ps,100,91.945,-588702.396528,4.28034,3.26551,3.45338,3.26551,2,0.279314,0,0,ok
4500,2.25,100K_2ps,100,95.5606,-587313.936567,4.29929,3.24214,3.42816,3.24214,2,0.290074,0,0,ok
4600,2.3,100K_2ps,100,97.3075,-586102.184614,4.24263,3.39566,3.60388,3.39566,2,0.267708,0,0,ok
4700,2.35,100K_2ps,100,98.8283,-585769.334028,4.22211,3.42348,3.68453,3.42348,2,0.277957,0,0,ok
4800,2.4,100K_2ps,100,99.1178,-585864.343794,4.31587,3.38889,3.7551,3.38889,2,0.250095,0,0,ok
4900,2.45,100K_2ps,100,98.8937,-585235.433638,4.40692,3.27629,3.8079,3.27629,2,0.223553,0,0,ok
5000,2.5,100K_2ps,100,99.035,-584827.239302,4.447,3.28927,3.89605,3.28927,2,0.207766,0,0,ok
5100,2.55,100K_2ps,100,99.9224,-584959.960982,4.35351,3.25234,3.7072,3.25234,2,0.204409,0,0,ok
5200,2.6,100K_2ps,100,99.5429,-584808.554732,4.3155,3.22591,3.61063,3.22591,2,0.217446,0,0,ok
5300,2.65,100K_2ps,100,100.28,-584895.480513,4.36145,3.34253,3.68472,3.34253,2,0.220219,0,0,ok
5400,2.7,100K_2ps,100,100.331,-584735.906294,4.31962,3.33583,3.58673,3.33583,2,0.244119,0,0,ok
5500,2.75,100K_2ps,100,100.784,-584717.565474,4.36867,3.51973,3.51922,3.51922,2,0.27068,0,0,ok
5600,2.8,100K_2ps,100,99.8419,-584664.065474,4.26083,3.38248,3.51218,3.38248,2,0.2976,0,0,ok
5700,2.85,100K_2ps,100,100.621,-585174.675825,4.18348,3.17288,3.59835,3.17288,2,0.298215,0,0,ok
5800,2.9,100K_2ps,100,100.326,-585075.648482,4.22075,3.09009,3.72025,3.09009,2,0.31163,0,0,ok
5900,2.95,100K_2ps,100,100.168,-585046.587935,4.20385,3.1014,3.88954,3.1014,2,0.354181,0,0,ok
6000,3,100K_2ps,100,99.7733,-585135.719771,4.2874,3.21802,3.8794,3.21802,2,0.406174,0,0,ok
6100,3.05,100K_2ps,100,100.088,-585049.367232,4.40803,3.29446,3.9761,3.29446,2,0.444149,0,0,ok
6200,3.1,100K_2ps,100,100.243,-584926.216353,4.51789,3.48507,3.9524,3.48507,2,0.458497,0,0,ok
6300,3.15,100K_2ps,100,100.175,-585104.193403,4.67968,3.47532,3.94844,3.47532,2,0.465853,0,0,ok
6400,3.2,100K_2ps,100,99.4363,-584996.529341,4.6841,3.58683,3.98386,3.58683,2,0.463031,0,0,ok
6500,3.25,100K_2ps,100,100.161,-585380.578657,4.54154,3.54557,4.12428,3.54557,2,0.459123,0,0,ok
6600,3.3,100K_2ps,100,100.74,-585612.514204,4.60446,3.38752,4.2518,3.38752,2,0.466054,0,0,ok
6700,3.35,100K_2ps,100,99.891,-585574.214888,4.51874,3.29186,4.27343,3.29186,2,0.460189,0,0,ok
6800,3.4,100K_2ps,100,100.411,-585592.029341,4.40351,3.21048,4.19071,3.21048,2,0.448175,0,0,ok
6900,3.45,100K_2ps,100,99.1224,-585358.476607,4.40766,3.25006,4.02175,3.25006,2,0.42014,0,0,ok
7000,3.5,100K_2ps,100,99.8877,-585729.98979,4.37747,3.2622,3.85362,3.2622,2,0.389054,0,0,ok
7100,3.55,100K_2ps,100,99.8165,-586006.944868,4.28142,3.42928,3.73552,3.42928,2,0.352709,0,0,ok
7200,3.6,100K_2ps,100,99.8935,-585705.170942,4.08113,3.44122,3.62248,3.44122,2,0.356438,0,0,ok
7300,3.65,100K_2ps,100,100.622,-585669.774458,3.99153,3.47779,3.63537,3.47779,2,0.388952,0,0,ok
7400,3.7,100K_2ps,100,99.7149,-585932.077681,4.0318,3.63892,3.63858,3.63858,2,0.392694,0,0,ok
7500,3.75,100K_2ps,100,99.9792,-585992.052778,4.06044,3.60441,3.72148,3.60441,2,0.397388,0,0,ok
7600,3.8,100K_2ps,100,100.711,-586182.246626,4.29629,3.58528,3.69097,3.58528,2,0.462999,0,0,ok
7700,3.85,100K_2ps,100,99.6982,-586480.669966,4.3318,3.3943,3.64829,3.3943,2,0.522929,0,0,ok
7800,3.9,100K_2ps,100,99.3404,-586223.684126,4.15895,3.47809,3.77542,3.47809,2,0.520568,0,0,ok
7900,3.95,100K_2ps,100,100.309,-586493.723677,4.19933,3.42874,3.79556,3.42874,2,0.48085,0,0,ok
8000,4,100K_2ps,100,100.455,-586435.000044,4.33392,3.31122,3.79659,3.31122,2,0.467267,0,0,ok
8100,4.05,200K_2ps,200,141.894,-570506.44145,4.45219,3.31143,3.7864,3.31143,2,0.47489,0,0,ok
8200,4.1,200K_2ps,200,163.15,-558989.895064,4.41329,3.1481,3.88417,3.1481,2,0.449513,0,0,ok
8300,4.15,200K_2ps,200,176.227,-550536.593794,4.40757,3.14975,4.0152,3.14975,2,0.437622,0,0,ok
8400,4.2,200K_2ps,200,184.45,-545514.436567,4.35233,3.15609,3.9169,3.15609,2,0.428332,0,0,ok
8500,4.25,200K_2ps,200,189.92,-541653.471235,4.29061,3.29774,3.77439,3.29774,2,0.420075,0,0,ok
8600,4.3,200K_2ps,200,192.043,-539065.601607,4.32329,3.23714,3.77216,3.23714,2,0.401698,0,0,ok
8700,4.35,200K_2ps,200,195.84,-537607.487349,4.33283,3.46543,3.72248,3.46543,2,0.390421,0,0,ok
8800,4.4,200K_2ps,200,196.684,-536059.807661,4.25341,3.57609,3.62375,3.57609,2,0.406258,0,0,ok
8900,4.45,200K_2ps,200,196.624,-534645.864302,4.11813,3.50195,3.6212,3.50195,2,0.452057,0,0,ok
9000,4.5,200K_2ps,200,198.825,-534374.348677,4.13323,3.77602,3.71663,3.71663,2,0.502384,0,0,ok
9100,4.55,200K_2ps,200,199.656,-534471.25688,4.29313,3.73573,3.62696,3.62696,2,0.540416,0,0,ok
9200,4.6,200K_2ps,200,199.08,-534114.00395,4.4348,3.46629,3.72101,3.46629,2,0.522895,0,0,ok
9300,4.65,200K_2ps,200,199.565,-534084.408735,4.56557,3.17279,3.70779,3.17279,2,0.529116,0,0,ok
9400,4.7,200K_2ps,200,198.877,-532925.130415,4.6168,3.16335,3.88293,3.16335,2,0.584617,0,0,ok
9500,4.75,200K_2ps,200,200.208,-533513.476607,4.42122,3.10186,3.92735,3.10186,2,0.604928,0,0,ok
9600,4.8,200K_2ps,200,201.269,-533738.783247,4.22513,3.5085,3.89695,3.5085,2,0.628583,0,0,ok
9700,4.85,200K_2ps,200,200.928,-532990.647993,4.09417,3.43886,3.8775,3.43886,2,0.634102,0,0,ok
9800,4.9,200K_2ps,200,201.192,-532657.297896,3.93807,3.5481,3.83217,3.5481,2,0.598764,0,0,ok
9900,4.95,200K_2ps,200,200.489,-532664.900435,4.13684,3.4272,3.63489,3.4272,2,0.569933,0,0,ok
10000,5,200K_2ps,200,200.641,-532495.453169,4.13698,3.45833,3.78686,3.45833,2,0.545945,0,0,ok
10100,5.05,200K_2ps,200,200.363,-532122.532271,4.18991,3.57081,3.98579,3.57081,2,0.544328,0,0,ok
10200,5.1,200K_2ps,200,201.933,-533033.050825,4.46381,3.62342,4.01774,3.62342,2,0.534186,0,0,ok
10300,5.15,200K_2ps,200,200.998,-533089.112837,4.32314,3.74405,4.00902,3.74405,2,0.516161,0,0,ok
10400,5.2,200K_2ps,200,199.918,-533014.865767,4.22349,3.69467,3.8795,3.69467,2,0.536851,0,0,ok
10500,5.25,200K_2ps,200,200.709,-533133.373091,4.44042,3.45698,3.86534,3.45698,2,0.59262,0,0,ok
10600,5.3,200K_2ps,200,200.157,-533044.093794,4.37375,3.5041,3.89911,3.5041,2,0.59219,0,0,ok
10700,5.35,200K_2ps,200,199.826,-533532.274946,4.29813,3.70311,3.90876,3.70311,2,0.57942,0,0,ok
10800,5.4,200K_2ps,200,199.998,-533252.497114,4.23442,3.67034,3.97823,3.67034,2,0.557803,0,0,ok
10900,5.45,200K_2ps,200,200.006,-533496.714888,4.27217,3.53341,3.97837,3.53341,2,0.527747,0,0,ok
11000,5.5,200K_2ps,200,199.498,-533540.606978,4.34705,3.48226,3.90253,3.48226,2,0.500145,0,0,ok
11100,5.55,200K_2ps,200,199.719,-533164.649458,4.33717,3.52751,3.86219,3.52751,2,0.437907,0,0,ok
11200,5.6,200K_2ps,200,201.319,-533315.151411,4.49834,3.67001,3.67908,3.67001,2,0.43857,0,0,ok
11300,5.65,200K_2ps,200,199.715,-533070.294966,4.44775,3.57204,3.63766,3.57204,2,0.466941,0,0,ok
11400,5.7,200K_2ps,200,199.03,-533177.69145,4.34819,3.27481,3.71544,3.27481,2,0.442743,0,0,ok
11500,5.75,200K_2ps,200,201.681,-533254.804732,4.34873,3.35448,3.70926,3.35448,2,0.442735,0,0,ok
11600,5.8,200K_2ps,200,199.956,-532901.442427,4.18865,3.34251,3.73785,3.34251,2,0.45022,0,0,ok
11700,5.85,200K_2ps,200,200.294,-533200.204146,4.0932,3.42917,3.65567,3.42917,2,0.436534,0,0,ok
11800,5.9,200K_2ps,200,199.865,-533650.856489,3.8612,3.44393,3.75029,3.44393,2,0.404654,0,0,ok
11900,5.95,200K_2ps,200,199.326,-533364.641646,3.84217,3.22721,3.69667,3.22721,2,0.418037,0,0,ok
12000,6,200K_2ps,200,200.933,-533935.619185,3.7943,3.12853,3.69294,3.12853,2,0.450965,0,0,ok
12100,6.05,310K_4ps,310,248.617,-515981.73686,3.89484,3.0537,3.66855,3.0537,2,0.472012,0,0,ok
12200,6.1,310K_4ps,310,269.178,-501874.721724,3.92927,3.1748,3.54788,3.1748,2,0.520974,0,0,ok
12300,6.15,310K_4ps,310,285.374,-493240.667036,4.12878,3.27287,3.59951,3.27287,2,0.549602,0,0,ok
12400,6.2,310K_4ps,310,293.12,-485117.252974,4.03557,3.50934,3.81341,3.50934,2,0.547831,0,0,ok
12500,6.25,310K_4ps,310,295.644,-480032.339888,3.95655,3.67268,3.70943,3.67268,2,0.593619,0,0,ok
12600,6.3,310K_4ps,310,301.132,-477344.679732,4.02314,3.78249,3.68103,3.68103,2,0.616018,0,0,ok
12700,6.35,310K_4ps,310,303.15,-475012.058638,3.78989,3.85848,3.75301,3.75301,2,0.653166,0,0,ok
12800,6.4,310K_4ps,310,304.984,-472442.705122,3.81902,4.04411,3.76405,3.76405,2,0.724559,0,0,ok
12900,6.45,310K_4ps,310,305.24,-471152.294966,3.75819,4.24179,3.7112,3.7112,2,0.774805,0,0,ok
13000,6.5,310K_4ps,310,306.535,-470250.204146,3.91667,4.29775,3.66444,3.66444,2,0.802414,0,0,ok
13100,6.55,310K_4ps,310,304.513,-468615.455122,4.05447,4.18319,3.69625,3.69625,2,0.833155,0,0,ok
13200,6.6,310K_4ps,310,305.311,-467529.047896,4.12597,4.04172,3.48654,3.48654,2,0.879778,0,0,ok
13300,6.65,310K_4ps,310,305.871,-466167.932173,4.21757,3.88047,3.44769,3.44769,2,0.983951,0,0,ok
13400,6.7,310K_4ps,310,307.197,-465502.894575,4.05294,3.80449,3.4317,3.4317,2,1.01242,0,0,ok
13500,6.75,310K_4ps,310,305.949,-463932.682661,4.13645,3.85244,3.6393,3.6393,2,1.0187,0,0,ok
13600,6.8,310K_4ps,310,309.366,-463717.108442,4.25954,3.82213,3.71952,3.71952,2,1.04923,0,0,ok
13700,6.85,310K_4ps,310,308.539,-463450.386763,3.8718,4.00108,3.75673,3.75673,2,1.09875,0,0,ok
13800,6.9,310K_4ps,310,308.868,-462410.632857,3.64529,3.7504,3.66636,3.64529,2,1.17763,0,0,ok
13900,6.95,310K_4ps,310,309.887,-461660.156294,3.43688,3.81672,3.647,3.43688,2,1.22985,0,0,ok
14000,7,310K_4ps,310,310.117,-460638.983442,3.49139,4.02408,3.67532,3.49139,2,1.14852,0,0,ok
14100,7.05,310K_4ps,310,309,-459775.101607,3.55001,3.80278,3.93395,3.55001,2,1.10748,0,0,ok
14200,7.1,310K_4ps,310,311.417,-459613.428755,3.739,3.66734,3.8078,3.66734,2,1.12862,0,0,ok
14300,7.15,310K_4ps,310,310.888,-458886.172896,3.73011,3.50698,3.79658,3.50698,2,1.20224,0,0,ok
14400,7.2,310K_4ps,310,311.149,-458395.731489,3.8306,3.76047,3.77438,3.76047,2,1.2681,0,0,ok
14500,7.25,310K_4ps,310,311.487,-458869.734419,3.45001,3.9424,3.82048,3.45001,2,1.27191,0,0,ok
14600,7.3,310K_4ps,310,309.703,-457880.227583,3.57721,3.88854,3.76974,3.57721,2,1.28174,0,0,ok
14700,7.35,310K_4ps,310,309.816,-458037.996138,3.33545,3.45885,3.96883,3.33545,2,1.2915,0,0,ok
14800,7.4,310K_4ps,310,309.222,-457379.44438,3.41881,3.4536,4.04628,3.41881,2,1.29117,0,0,ok
14900,7.45,310K_4ps,310,311.316,-458070.969771,3.69954,3.84316,4.08165,3.69954,2,1.25773,0,0,ok
15000,7.5,310K_4ps,310,310.187,-457941.918013,3.9076,3.74842,3.77602,3.74842,2,1.2274,0,0,ok
15100,7.55,310K_4ps,310,309.792,-457529.763716,3.99619,3.5953,3.48489,3.48489,2,1.18409,0,0,ok
15200,7.6,310K_4ps,310,308.717,-457173.641646,3.98156,3.7846,3.61579,3.61579,2,1.15535,0,0,ok
15300,7.65,310K_4ps,310,309.695,-456482.949263,3.87185,4.11359,3.82491,3.82491,2,1.15798,0,0,ok
15400,7.7,310K_4ps,310,310.835,-456347.664107,3.77284,4.2107,3.75497,3.75497,2,1.18116,0,0,ok
15500,7.75,310K_4ps,310,309.61,-455295.023482,3.83506,4.12412,3.91419,3.83506,2,1.21671,0,0,ok
15600,7.8,310K_4ps,310,311.009,-456261.439497,4.03392,3.85791,3.77463,3.77463,2,1.20543,0,0,ok
15700,7.85,310K_4ps,310,309.411,-455415.536177,4.0365,3.67667,3.91524,3.67667,2,1.23265,0,0,ok
15800,7.9,310K_4ps,310,308.483,-456006.360396,3.83535,3.60621,3.81796,3.60621,2,1.25336,0,0,ok
15900,7.95,310K_4ps,310,309.022,-455951.214888,3.62212,3.58472,3.79278,3.58472,2,1.32353,0,0,ok
16000,8,310K_4ps,310,308.756,-456110.424849,3.77362,3.70725,3.62264,3.62264,2,1.35797,0,0,ok
16100,8.05,310K_4ps,310,310.831,-456024.313521,3.76975,3.91862,3.71117,3.71117,2,1.40325,0,0,ok
16200,8.1,310K_4ps,310,312.071,-454708.511763,3.91471,3.8565,3.58444,3.58444,2,1.40388,0,0,ok
16300,8.15,310K_4ps,310,310.125,-454860.777388,3.90598,3.73434,3.46785,3.46785,2,1.33927,0,0,ok
16400,8.2,310K_4ps,310,310.498,-454852.058638,3.80327,3.78622,3.57333,3.57333,2,1.32328,0,0,ok
16500,8.25,310K_4ps,310,308.857,-454130.927778,3.76814,4.15518,3.66394,3.66394,2,1.26604,0,0,ok
16600,8.3,310K_4ps,310,311.17,-454087.996138,4.04029,4.16825,3.84015,3.84015,2,1.17062,0,0,ok
16700,8.35,310K_4ps,310,310.66,-453835.7852,3.87343,4.39945,3.87271,3.87271,2,1.09791,0,0,ok
16800,8.4,310K_4ps,310,309.542,-454896.896528,3.8062,4.42094,4.07378,3.8062,2,1.08768,0,0,ok
16900,8.45,310K_4ps,310,310.174,-455107.046919,3.74048,4.20909,4.10412,3.74048,2,1.13847,0,0,ok
17000,8.5,310K_4ps,310,308.643,-454952.142134,3.73104,4.39954,4.13463,3.73104,2,1.22218,0,0,ok
17100,8.55,310K_4ps,310,308.357,-454631.960005,3.69814,4.2404,4.10935,3.69814,2,1.25199,0,0,ok
17200,8.6,310K_4ps,310,309.851,-454344.223677,3.75011,4.45067,4.26673,3.75011,2,1.25666,0,0,ok
17300,8.65,310K_4ps,310,313.274,-454970.570357,3.69042,4.47962,4.33444,3.69042,2,1.30333,0,0,ok
17400,8.7,310K_4ps,310,310.181,-453801.141646,3.77086,4.64772,4.1676,3.77086,2,1.362,0,0,ok
17500,8.75,310K_4ps,310,310.948,-454752.952192,4.04271,4.58828,3.8378,3.8378,2,1.36807,0,0,ok
17600,8.8,310K_4ps,310,309.53,-454742.987349,3.61538,4.54835,3.68892,3.61538,2,1.36172,0,0,ok
17700,8.85,310K_4ps,310,310.092,-453839.659224,3.71571,4.60942,3.64661,3.64661,2,1.36038,0,0,ok
17800,8.9,310K_4ps,310,311.31,-454128.755903,3.32165,4.77932,3.71897,3.32165,2,1.39072,0,0,ok
17900,8.95,310K_4ps,310,310.067,-454204.689497,3.21575,4.57524,3.68314,3.21575,2,1.44743,0,0,ok
18000,9,310K_4ps,310,309.906,-454293.349653,3.52907,4.43149,3.72372,3.52907,2,1.509,0,0,ok
18100,9.05,310K_4ps,310,309.573,-454094.342817,3.54735,4.487,3.56433,3.54735,2,1.58831,0,0,ok
18200,9.1,310K_4ps,310,308.182,-454257.16313,3.52238,4.39887,3.75423,3.52238,2,1.59697,0,0,ok
18300,9.15,310K_4ps,310,309.824,-454590.362349,3.57977,4.39936,3.8706,3.57977,2,1.62926,0,0,ok
18400,9.2,310K_4ps,310,308.211,-453978.643599,3.5797,4.64027,3.90058,3.5797,2,1.65406,0,0,ok
18500,9.25,310K_4ps,310,308.888,-455145.926802,3.60791,4.72555,3.87784,3.60791,2,1.70014,0,0,ok
18600,9.3,310K_4ps,310,309.646,-453157.420942,3.71394,4.50483,3.66715,3.66715,2,1.74707,0,0,ok
18700,9.35,310K_4ps,310,311.167,-453119.91606,3.72263,4.43988,3.59346,3.59346,2,1.78375,0,0,ok
18800,9.4,310K_4ps,310,311.497,-453038.056685,3.83236,4.60398,3.57087,3.57087,2,1.82759,0,0,ok
18900,9.45,310K_4ps,310,309.303,-452448.888716,3.78827,4.40883,3.80953,3.78827,2,1.84568,0,0,ok
19000,9.5,310K_4ps,310,311.073,-452881.777388,3.65461,4.28547,3.86682,3.65461,2,1.91328,0,0,ok
19100,9.55,310K_4ps,310,310.8,-452318.143599,3.84551,4.44534,3.97299,3.84551,2,1.97957,0,0,ok
19200,9.6,310K_4ps,310,312.007,-453296.302778,3.9347,4.81224,3.75613,3.75613,2,2.01483,0,0,ok
19300,9.65,310K_4ps,310,309.597,-452821.071333,4.08594,5.02482,3.87004,3.87004,2,2.04584,0,0,ok
19400,9.7,310K_4ps,310,309.407,-453079.737349,4.09427,5.26859,4.07034,4.07034,2,2.05865,0,0,ok
19500,9.75,310K_4ps,310,310.841,-453065.619185,3.82321,5.15622,3.92667,3.82321,2,2.03863,0,0,ok
19600,9.8,310K_4ps,310,309.573,-452388.979536,3.91578,5.12646,3.65579,3.65579,2,2.03368,0,0,ok
19700,9.85,310K_4ps,310,309.683,-453000.269087,3.75198,4.84644,3.59214,3.59214,2,2.05374,0,0,ok
19800,9.9,310K_4ps,310,309.877,-453325.147505,3.88177,4.89867,3.78188,3.78188,2,2.09215,0,0,ok
19900,9.95,310K_4ps,310,309.581,-453579.846724,3.79248,4.92327,4.13337,3.79248,2,2.18798,0,0,ok
20000,10,310K_4ps,310,310.178,-454193.22856,3.92429,4.79497,4.03707,3.92429,2,2.24652,0,0,ok
