step,time_ps,stage,target_temperature_K,temperature_K,potential_energy_kJ_mol,ligand_distance_TYR13_A,ligand_distance_VAL17_A,ligand_distance_SER20_A,ligand_key_min_distance_A,ligand_near_chains_count,ligand_heavy_rmsd_A,severe_lt_1A,close_lt_1p5A,status
2100,1.05,50K_2ps,50,49.7246,-606624.860382,4.32417,3.6041,3.54853,3.54853,2,0.347891,0,0,ok
2200,1.1,50K_2ps,50,49.9591,-606912.333039,4.26509,3.65734,3.52532,3.52532,2,0.369688,0,0,ok
2300,1.15,50K_2ps,50,50.0041,-607059.827179,4.39136,3.66728,3.53859,3.53859,2,0.38379,0,0,ok
2400,1.2,50K_2ps,50,50.0078,-606982.402374,4.44477,3.55472,3.45386,3.45386,2,0.405241,0,0,ok
2500,1.25,50K_2ps,50,50.0256,-606937.167023,4.30553,3.54247,3.53071,3.53071,2,0.41984,0,0,ok
2600,1.3,50K_2ps,50,49.9748,-607066.53421,4.17199,3.64581,3.64056,3.64056,2,0.443197,0,0,ok
2700,1.35,50K_2ps,50,50.1118,-607152.543976,4.1586,3.70259,3.633,3.633,2,0.469336,0,0,ok
2800,1.4,50K_2ps,50,50.0823,-607057.304718,4.22012,3.66951,3.63341,3.63341,2,0.502146,0,0,ok
2900,1.45,50K_2ps,50,50.4901,-607151.77591,4.27969,3.63342,3.66404,3.63342,2,0.50844,0,0,ok
3000,1.5,50K_2ps,50,50.0617,-607136.143585,4.30163,3.62411,3.61192,3.61192,2,0.524255,0,0,ok
3100,1.55,50K_2ps,50,50.5723,-607296.433136,4.35522,3.65901,3.64043,3.64043,2,0.53385,0,0,ok
3200,1.6,50K_2ps,50,50.4103,-607340.795929,4.34097,3.61405,3.5666,3.5666,2,0.514955,0,0,ok
3300,1.65,50K_2ps,50,50.2871,-607352.129914,4.25601,3.60189,3.50513,3.50513,2,0.480097,0,0,ok
3400,1.7,50K_2ps,50,50.2635,-607272.163117,4.11995,3.6773,3.48879,3.48879,2,0.461767,0,0,ok
3500,1.75,50K_2ps,50,50.3079,-607410.60257,4.11512,3.71671,3.44009,3.44009,2,0.454346,0,0,ok
3600,1.8,50K_2ps,50,50.0822,-607391.708039,4.17462,3.64941,3.53613,3.53613,2,0.442286,0,0,ok
3700,1.85,50K_2ps,50,50.2156,-607480.787628,4.21784,3.74358,3.61985,3.61985,2,0.442277,0,0,ok
3800,1.9,50K_2ps,50,50.3076,-607774.857941,4.28835,3.67841,3.67765,3.67765,2,0.446116,0,0,ok
3900,1.95,50K_2ps,50,50.1346,-607527.651398,4.17625,3.69859,3.64846,3.64846,2,0.438935,0,0,ok
4000,2,50K_2ps,50,50.2466,-607632.41507,4.19053,3.76939,3.56329,3.56329,2,0.419802,0,0,ok
4100,2.05,100K_2ps,100,70.7241,-599668.448761,4.31373,3.68524,3.64642,3.64642,2,0.408585,0,0,ok
4200,2.1,100K_2ps,100,81.7908,-594019.703156,4.3389,3.77199,3.49278,3.49278,2,0.400101,0,0,ok
4300,2.15,100K_2ps,100,88.3413,-590245.614289,4.31724,3.68365,3.496,3.496,2,0.380447,0,0,ok
4400,2.2,100K_2ps,100,92.6868,-587827.835968,4.21866,3.758,3.4563,3.4563,2,0.37131,0,0,ok
4500,2.25,100K_2ps,100,96.1932,-586546.101593,4.20453,3.72343,3.37327,3.37327,2,0.378296,0,0,ok
4600,2.3,100K_2ps,100,97.4859,-585105.948273,4.15588,3.78443,3.39969,3.39969,2,0.395554,0,0,ok
4700,2.35,100K_2ps,100,98.2844,-584644.961945,4.03833,3.84703,3.60359,3.60359,2,0.405317,0,0,ok
4800,2.4,100K_2ps,100,99.159,-584136.889191,4.14119,3.72364,3.68346,3.68346,2,0.415906,0,0,ok
4900,2.45,100K_2ps,100,99.9692,-584135.809113,4.34255,3.43084,3.71251,3.43084,2,0.421721,0,0,ok
5000,2.5,100K_2ps,100,99.5864,-584205.478058,4.31871,3.41952,3.6244,3.41952,2,0.417179,0,0,ok
5100,2.55,100K_2ps,100,99.6165,-584037.710968,4.22645,3.43467,3.50019,3.43467,2,0.430302,0,0,ok
5200,2.6,100K_2ps,100,99.6422,-584030.278351,4.2243,3.46468,3.5105,3.46468,2,0.443581,0,0,ok
5300,2.65,100K_2ps,100,100.107,-583948.771515,4.15592,3.46669,3.51883,3.46669,2,0.454723,0,0,ok
5400,2.7,100K_2ps,100,100.218,-584034.119171,4.15784,3.45294,3.48441,3.45294,2,0.458823,0,0,ok
5500,2.75,100K_2ps,100,101.15,-584284.029816,4.30675,3.50376,3.45734,3.45734,2,0.489233,0,0,ok
5600,2.8,100K_2ps,100,100.461,-584057.422882,4.32084,3.60597,3.43226,3.43226,2,0.504236,0,0,ok
5700,2.85,100K_2ps,100,100.034,-583960.214386,4.22583,3.65649,3.59267,3.59267,2,0.53131,0,0,ok
5800,2.9,100K_2ps,100,100.253,-583956.011261,4.15531,3.39191,3.64542,3.39191,2,0.552729,0,0,ok
5900,2.95,100K_2ps,100,100.868,-584258.886749,4.14685,3.24823,3.47641,3.24823,2,0.595346,0,0,ok
6000,3,100K_2ps,100,100.188,-584328.486359,4.23912,3.45085,3.44126,3.44126,2,0.621961,0,0,ok
6100,3.05,100K_2ps,100,99.1983,-584155.573761,4.26116,3.71403,3.3913,3.3913,2,0.648356,0,0,ok
6200,3.1,100K_2ps,100,100.068,-584441.858429,4.33952,3.61207,3.33268,3.33268,2,0.630009,0,0,ok
6300,3.15,100K_2ps,100,100.393,-584586.082062,4.32884,3.32748,3.2588,3.2588,2,0.601084,0,0,ok
6400,3.2,100K_2ps,100,100.299,-584342.066437,4.4168,3.21255,3.31815,3.21255,2,0.596247,0,0,ok
6500,3.25,100K_2ps,100,100.17,-584683.003937,4.50858,3.17427,3.35552,3.17427,2,0.613214,0,0,ok
6600,3.3,100K_2ps,100,99.8979,-585026.123078,4.54013,3.50547,3.60536,3.50547,2,0.624783,0,0,ok
6700,3.35,100K_2ps,100,100.213,-584559.336945,4.48345,3.5016,3.56501,3.5016,2,0.613253,0,0,ok
6800,3.4,100K_2ps,100,100.4,-584467.402374,4.48017,3.43965,3.43225,3.43225,2,0.618453,0,0,ok
6900,3.45,100K_2ps,100,100.738,-584693.294464,4.47864,3.49531,3.43203,3.43203,2,0.662799,0,0,ok
7000,3.5,100K_2ps,100,100.538,-584529.584015,4.48791,3.6482,3.43484,3.43484,2,0.733537,0,0,ok
7100,3.55,100K_2ps,100,101.262,-584840.195343,4.43457,3.72134,3.44397,3.44397,2,0.781478,0,0,ok
7200,3.6,100K_2ps,100,100.049,-585029.751496,4.40817,3.55652,3.48317,3.48317,2,0.790131,0,0,ok
7300,3.65,100K_2ps,100,100.079,-585187.939972,4.41726,3.60195,3.53897,3.53897,2,0.790183,0,0,ok
7400,3.7,100K_2ps,100,99.6252,-585265.809601,4.36811,3.6317,3.48878,3.48878,2,0.791541,0,0,ok
7500,3.75,100K_2ps,100,99.5892,-585196.601105,4.31096,3.76306,3.68337,3.68337,2,0.782522,0,0,ok
7600,3.8,100K_2ps,100,99.5862,-584986.792511,4.26617,3.47542,3.56588,3.47542,2,0.74818,0,0,ok
7700,3.85,100K_2ps,100,99.8272,-585465.322296,4.26766,3.60571,3.4655,3.4655,2,0.713653,0,0,ok
7800,3.9,100K_2ps,100,99.8615,-585436.679718,4.2359,3.6057,3.52762,3.52762,2,0.697304,0,0,ok
7900,3.95,100K_2ps,100,99.41,-585521.218781,4.07641,3.69311,3.47725,3.47725,2,0.688635,0,0,ok
8000,4,100K_2ps,100,99.415,-585374.788605,4.08716,3.76827,3.42769,3.42769,2,0.684983,0,0,ok
8100,4.05,200K_2ps,200,141.905,-570021.548859,3.99347,3.78349,3.51187,3.51187,2,0.717864,0,0,ok
8200,4.1,200K_2ps,200,162.681,-558283.081085,4.02738,3.66213,3.46946,3.46946,2,0.748603,0,0,ok
8300,4.15,200K_2ps,200,174.833,-549174.226593,3.92153,3.53384,3.52419,3.52419,2,0.780778,0,0,ok
8400,4.2,200K_2ps,200,184.521,-544829.359406,3.98067,3.4752,3.5147,3.4752,2,0.783098,0,0,ok
8500,4.25,200K_2ps,200,190.252,-541026.136261,3.91479,3.50228,3.41544,3.41544,2,0.824149,0,0,ok
8600,4.3,200K_2ps,200,193.241,-538277.241242,4.00072,3.40583,3.34232,3.34232,2,0.845776,0,0,ok
8700,4.35,200K_2ps,200,195.57,-537483.934601,3.86389,3.41222,3.272,3.272,2,0.875078,0,0,ok
8800,4.4,200K_2ps,200,196.803,-536349.823761,3.75693,3.12822,3.21406,3.12822,2,0.954379,0,0,ok
8900,4.45,200K_2ps,200,198.449,-535726.438019,3.79973,3.1897,3.03857,3.03857,2,1.01662,0,0,ok
9000,4.5,200K_2ps,200,198.071,-534940.698273,3.82353,3.14069,2.85725,2.85725,2,1.06411,0,0,ok
9100,4.55,200K_2ps,200,199.297,-534472.03421,3.84807,3.36639,2.91359,2.91359,2,1.1024,0,0,ok
9200,4.6,200K_2ps,200,197.646,-533408.622101,3.70459,3.3947,3.15805,3.15805,2,1.12319,0,0,ok
9300,4.65,200K_2ps,200,199.389,-534075.525421,3.8171,3.60292,3.4623,3.4623,2,1.14055,0,0,ok
9400,4.7,200K_2ps,200,199.383,-533144.737335,3.77193,3.69459,3.31598,3.31598,2,1.13456,0,0,ok
9500,4.75,200K_2ps,200,200.307,-533356.275421,3.96468,3.57117,2.98225,2.98225,2,1.08391,0,0,ok
9600,4.8,200K_2ps,200,198.919,-532956.891632,4.08013,3.31988,2.68154,2.68154,2,1.03755,0,0,ok
9700,4.85,200K_2ps,200,199.752,-532975.878937,3.98561,3.27245,2.80117,2.80117,2,1.02089,0,0,ok
9800,4.9,200K_2ps,200,200.181,-532587.732453,4.0297,3.12098,3.03582,3.03582,2,0.995645,0,0,ok
9900,4.95,200K_2ps,200,201.366,-532995.078156,3.98062,3.3238,2.86936,2.86936,2,0.995646,0,0,ok
10000,5,200K_2ps,200,199.937,-532730.895539,3.99214,3.34698,2.70698,2.70698,2,1.00102,0,0,ok
10100,5.05,200K_2ps,200,199.941,-532814.297394,4.15399,3.44058,2.68558,2.68558,2,0.98385,0,0,ok
10200,5.1,200K_2ps,200,200.276,-532678.923859,4.07024,3.32851,2.8279,2.8279,2,1.00106,0,0,ok
10300,5.15,200K_2ps,200,199.309,-532233.744171,4.13952,3.1863,3.02782,3.02782,2,0.983278,0,0,ok
10400,5.2,200K_2ps,200,199.502,-532826.49466,4.09624,3.07111,2.98868,2.98868,2,0.967454,0,0,ok
10500,5.25,200K_2ps,200,201.692,-532754.190949,3.88262,3.18946,2.93462,2.93462,2,0.985041,0,0,ok
10600,5.3,200K_2ps,200,199.307,-532318.118683,3.80474,3.44744,2.84341,2.84341,2,1.00956,0,0,ok
10700,5.35,200K_2ps,200,200.784,-532879.089874,3.92407,3.32239,2.71701,2.71701,2,1.02044,0,0,ok
10800,5.4,200K_2ps,200,200.549,-532232.588898,3.96573,3.4316,2.96935,2.96935,2,1.00205,0,0,ok
10900,5.45,200K_2ps,200,200.776,-532194.353546,4.02527,3.53772,2.96103,2.96103,2,0.976909,0,0,ok
11000,5.5,200K_2ps,200,200.065,-532085.136749,4.0965,3.71422,2.85004,2.85004,2,0.928665,0,0,ok
11100,5.55,200K_2ps,200,200.948,-532385.641144,3.97336,3.5945,2.88414,2.88414,2,0.886905,0,0,ok
11200,5.6,200K_2ps,200,199.431,-532185.69632,3.87228,3.38106,2.96281,2.96281,2,0.867596,0,0,ok
11300,5.65,200K_2ps,200,199.537,-532303.32132,4.04763,3.32531,3.01079,3.01079,2,0.835091,0,0,ok
11400,5.7,200K_2ps,200,199.225,-532611.46341,4.05324,3.31596,2.96382,2.96382,2,0.790734,0,0,ok
11500,5.75,200K_2ps,200,200.46,-532794.009796,3.96382,3.5398,3.04158,3.04158,2,0.790614,0,0,ok
11600,5.8,200K_2ps,200,199.72,-532856.399933,4.04885,3.36903,3.26976,3.26976,2,0.774689,0,0,ok
11700,5.85,200K_2ps,200,200.268,-532669.936554,4.18778,3.21984,3.56238,3.21984,2,0.759166,0,0,ok
11800,5.9,200K_2ps,200,200.151,-532991.889679,4.13949,3.19038,3.73859,3.19038,2,0.771365,0,0,ok
11900,5.95,200K_2ps,200,200.039,-532154.692902,4.12418,2.99295,3.65738,2.99295,2,0.797854,0,0,ok
12000,6,200K_2ps,200,201.307,-531989.306671,3.87461,3.01096,3.49205,3.01096,2,0.805946,0,0,ok
12100,6.05,310K_4ps,310,248.488,-514425.597687,3.77419,3.25377,3.18044,3.18044,2,0.836276,0,0,ok
12200,6.1,310K_4ps,310,270.753,-501973.386261,3.64033,3.39277,3.11428,3.11428,2,0.838642,0,0,ok
12300,6.15,310K_4ps,310,282.802,-492354.698273,3.87212,3.42079,3.23642,3.23642,2,0.720991,0,0,ok
12400,6.2,310K_4ps,310,291.006,-485396.077179,3.99987,3.22561,3.3363,3.22561,2,0.607596,0,0,ok
12500,6.25,310K_4ps,310,296.892,-480630.336945,4.10645,3.57976,3.44964,3.44964,2,0.559703,0,0,ok
12600,6.3,310K_4ps,310,301.751,-477253.045929,4.06629,3.8637,3.4831,3.4831,2,0.575649,0,0,ok
12700,6.35,310K_4ps,310,302.18,-473801.897492,4.13682,3.67027,3.50411,3.50411,2,0.582304,0,0,ok
12800,6.4,310K_4ps,310,305.026,-472635.526398,4.1597,3.37435,3.41263,3.37435,2,0.6513,0,0,ok
12900,6.45,310K_4ps,310,305.655,-471143.644562,4.20466,3.49381,3.45825,3.45825,2,0.722826,0,0,ok
13000,6.5,310K_4ps,310,305.945,-468225.37796,4.05245,3.27478,3.45008,3.27478,2,0.781208,0,0,ok
13100,6.55,310K_4ps,310,306.79,-466854.199249,4.14379,3.46692,3.12412,3.12412,2,0.86026,0,0,ok
13200,6.6,310K_4ps,310,308.485,-465904.978546,3.91566,3.69653,3.10365,3.10365,2,0.916863,0,0,ok
13300,6.65,310K_4ps,310,307.307,-464985.305695,3.84568,3.89836,3.44855,3.44855,2,0.932473,0,0,ok
13400,6.7,310K_4ps,310,310.292,-464746.680695,3.72924,3.74054,3.4151,3.4151,2,0.961814,0,0,ok
13500,6.75,310K_4ps,310,306.724,-463553.927765,3.78132,3.78212,3.3481,3.3481,2,0.996064,0,0,ok
13600,6.8,310K_4ps,310,306.917,-463240.376007,3.74733,3.76994,3.01868,3.01868,2,1.0217,0,0,ok
13700,6.85,310K_4ps,310,308.124,-461887.452179,3.83815,3.7169,3.12159,3.12159,2,1.04004,0,0,ok
13800,6.9,310K_4ps,310,310.455,-461395.052765,3.7553,4.06185,3.37918,3.37918,2,1.08869,0,0,ok
13900,6.95,310K_4ps,310,309.134,-459749.56839,3.71038,4.19192,3.53731,3.53731,2,1.04297,0,0,ok
14000,7,310K_4ps,310,309.875,-458772.106476,3.78771,3.87959,3.3957,3.3957,2,0.996845,0,0,ok
14100,7.05,310K_4ps,310,309.01,-458180.610382,4.00254,3.8096,3.49973,3.49973,2,0.975351,0,0,ok
14200,7.1,310K_4ps,310,310.579,-457744.636749,4.06255,3.69907,3.38868,3.38868,2,0.9917,0,0,ok
14300,7.15,310K_4ps,310,310.986,-457901.000031,4.11941,3.65393,3.3717,3.3717,2,1.07568,0,0,ok
14400,7.2,310K_4ps,310,310.527,-458151.062531,4.07019,3.95288,3.59073,3.59073,2,1.15158,0,0,ok
14500,7.25,310K_4ps,310,307.228,-457185.783234,4.06235,3.71143,3.58276,3.58276,2,1.23544,0,0,ok
14600,7.3,310K_4ps,310,305.989,-457310.858429,4.1856,3.70404,3.47121,3.47121,2,1.31548,0,0,ok
14700,7.35,310K_4ps,310,309.244,-458081.736359,4.25,3.86419,3.41184,3.41184,2,1.40872,0,0,ok
14800,7.4,310K_4ps,310,309.082,-457493.731476,4.07004,3.7928,3.69255,3.69255,2,1.5,0,0,ok
14900,7.45,310K_4ps,310,308.203,-457063.899445,4.11089,3.8355,3.80491,3.80491,2,1.52686,0,0,ok
15000,7.5,310K_4ps,310,310.088,-457856.834992,4.06192,3.71173,3.74939,3.71173,2,1.53054,0,0,ok
15100,7.55,310K_4ps,310,308.127,-456775.205109,4.08207,4.05709,3.65766,3.65766,2,1.49995,0,0,ok
15200,7.6,310K_4ps,310,309.441,-455444.59671,4.24066,4.1082,3.57115,3.57115,2,1.49459,0,0,ok
15300,7.65,310K_4ps,310,310.056,-455963.631867,4.21299,3.84517,3.65641,3.65641,2,1.47114,0,0,ok
15400,7.7,310K_4ps,310,310.139,-456060.890656,4.19986,4.00813,3.37035,3.37035,2,1.44938,0,0,ok
15500,7.75,310K_4ps,310,307.744,-455465.402374,4.09142,3.80162,3.17781,3.17781,2,1.46921,0,0,ok
15600,7.8,310K_4ps,310,309.682,-454910.370148,3.99369,3.7093,3.27463,3.27463,2,1.48853,0,0,ok
15700,7.85,310K_4ps,310,308.493,-454069.988312,3.88853,3.76001,2.95427,2.95427,2,1.4806,0,0,ok
15800,7.9,310K_4ps,310,312.008,-454574.955109,3.91075,3.64927,3.06451,3.06451,2,1.46992,0,0,ok
15900,7.95,310K_4ps,310,312.033,-454275.055695,3.70737,3.81155,3.33521,3.33521,2,1.45991,0,0,ok
16000,8,310K_4ps,310,311.089,-452878.421906,3.58588,3.67895,3.12353,3.12353,2,1.45405,0,0,ok
16100,8.05,310K_4ps,310,312.581,-453349.769562,3.73662,3.70132,3.05015,3.05015,2,1.40787,0,0,ok
16200,8.1,310K_4ps,310,309.507,-453312.709503,3.9006,3.74172,2.70821,2.70821,2,1.33585,0,0,ok
16300,8.15,310K_4ps,310,308.838,-453317.853546,3.82441,4.13659,3.09806,3.09806,2,1.28087,0,0,ok
16400,8.2,310K_4ps,310,310.371,-453852.090851,3.95995,3.99611,3.5465,3.5465,2,1.23444,0,0,ok
16500,8.25,310K_4ps,310,311.219,-453742.656281,3.87533,3.85891,3.41588,3.41588,2,1.15891,0,0,ok
16600,8.3,310K_4ps,310,310.868,-453465.85257,3.87279,3.82075,3.46124,3.46124,2,1.1212,0,0,ok
16700,8.35,310K_4ps,310,308.895,-453158.166535,4.02571,3.65004,3.51406,3.51406,2,1.07715,0,0,ok
16800,8.4,310K_4ps,310,308.914,-452754.94339,4.11348,3.52858,3.33754,3.33754,2,1.08831,0,0,ok
16900,8.45,310K_4ps,310,312.192,-454244.057648,4.13,3.60878,3.05325,3.05325,2,1.09966,0,0,ok
17000,8.5,310K_4ps,310,309.351,-454375.417023,4.00575,3.32739,3.15645,3.15645,2,1.13935,0,0,ok
17100,8.55,310K_4ps,310,310.575,-453887.701203,3.91925,3.46263,3.26249,3.26249,2,1.19659,0,0,ok
17200,8.6,310K_4ps,310,310.064,-453369.024445,3.92912,3.50956,3.22859,3.22859,2,1.25482,0,0,ok
17300,8.65,310K_4ps,310,309.92,-452971.935578,3.77451,3.6272,3.35042,3.35042,2,1.2879,0,0,ok
17400,8.7,310K_4ps,310,313.949,-453299.65921,3.85676,3.55254,3.52885,3.52885,2,1.28349,0,0,ok
17500,8.75,310K_4ps,310,311.945,-452855.418976,3.82935,3.4276,3.30752,3.30752,2,1.25174,0,0,ok
17600,8.8,310K_4ps,310,312.682,-453275.879914,3.80772,3.51707,3.33698,3.33698,2,1.23072,0,0,ok
17700,8.85,310K_4ps,310,308.687,-452760.603546,4.02634,3.33932,3.57445,3.33932,2,1.23686,0,0,ok
17800,8.9,310K_4ps,310,311.312,-454524.276398,3.86055,3.27357,3.60626,3.27357,2,1.23113,0,0,ok
17900,8.95,310K_4ps,310,309.949,-454199.549347,3.94465,3.41912,3.57093,3.41912,2,1.1857,0,0,ok
18000,9,310K_4ps,310,308.738,-453989.128937,4.02742,3.40616,3.51689,3.40616,2,1.15683,0,0,ok
18100,9.05,310K_4ps,310,311.205,-453923.209992,3.81306,3.29179,3.4782,3.29179,2,1.13419,0,0,ok
18200,9.1,310K_4ps,310,310.99,-454176.586945,3.89079,3.20415,3.66099,3.20415,2,1.15632,0,0,ok
18300,9.15,310K_4ps,310,310.682,-454219.385773,3.77914,3.19377,3.60957,3.19377,2,1.22111,0,0,ok
18400,9.2,310K_4ps,310,308.718,-452897.233429,3.93123,3.31116,3.44893,3.31116,2,1.24244,0,0,ok
18500,9.25,310K_4ps,310,310.983,-454501.001984,3.82529,3.28748,3.52232,3.28748,2,1.26404,0,0,ok
18600,9.3,310K_4ps,310,310.881,-453804.746124,3.65157,3.29644,3.50474,3.29644,2,1.30534,0,0,ok
18700,9.35,310K_4ps,310,311.249,-454146.326203,3.81712,3.2385,3.41778,3.2385,2,1.35982,0,0,ok
18800,9.4,310K_4ps,310,310.23,-453536.011749,3.72098,3.19063,3.53409,3.19063,2,1.37906,0,0,ok
18900,9.45,310K_4ps,310,309.72,-453141.470734,3.73095,3.43373,3.60904,3.43373,2,1.3613,0,0,ok
19000,9.5,310K_4ps,310,310.71,-452416.860382,3.85617,3.54778,3.53051,3.53051,2,1.33408,0,0,ok
19100,9.55,310K_4ps,310,310.845,-453223.550812,3.78799,3.74206,3.51262,3.51262,2,1.32159,0,0,ok
19200,9.6,310K_4ps,310,309.592,-452673.922882,3.97962,3.90097,3.48856,3.48856,2,1.31393,0,0,ok
19300,9.65,310K_4ps,310,308.652,-452534.153351,4.16634,3.26401,3.54553,3.26401,2,1.36615,0,0,ok
19400,9.7,310K_4ps,310,309.435,-453078.829132,3.96133,3.46192,3.67243,3.46192,2,1.42883,0,0,ok
19500,9.75,310K_4ps,310,309.463,-453159.019562,4.01394,3.43709,3.59308,3.43709,2,1.45218,0,0,ok
19600,9.8,310K_4ps,310,308.995,-453522.237335,3.96512,3.6031,3.78441,3.6031,2,1.48407,0,0,ok
19700,9.85,310K_4ps,310,308.696,-452829.698273,4.11595,3.69742,3.88031,3.69742,2,1.45172,0,0,ok
19800,9.9,310K_4ps,310,311.102,-453604.578156,4.18738,3.46895,3.99587,3.46895,2,1.42203,0,0,ok
19900,9.95,310K_4ps,310,308.356,-452834.657257,4.17653,3.31677,3.95029,3.31677,2,1.33608,0,0,ok
20000,10,310K_4ps,310,308.581,-453693.301789,4.10844,3.20898,3.96473,3.20898,2,1.25681,0,0,ok
