step,time_ps,stage,target_temperature_K,temperature_K,potential_energy_kJ_mol,ligand_distance_TYR13_A,ligand_distance_VAL17_A,ligand_distance_SER20_A,ligand_key_min_distance_A,ligand_near_chains_count,ligand_heavy_rmsd_A,severe_lt_1A,close_lt_1p5A,status
12200,6.1,310K_4ps,310,268.801,-502177.865935,3.65757,4.02647,4.71462,3.65757,2,1.43375,0,0,ok
12300,6.15,310K_4ps,310,280.493,-493639.850799,3.76192,3.5702,4.60117,3.5702,2,1.46049,0,0,ok
12400,6.2,310K_4ps,310,287.762,-487042.347869,3.76547,3.59431,4.42372,3.59431,2,1.51954,0,0,ok
12500,6.25,310K_4ps,310,295.014,-482669.610076,3.80449,3.69655,4.2532,3.69655,2,1.5852,0,0,ok
12600,6.3,310K_4ps,310,298.706,-478474.753142,4.0982,3.71551,4.25174,3.71551,2,1.62492,0,0,ok
12700,6.35,310K_4ps,310,302.078,-476872.474334,4.17933,3.80488,4.15569,3.80488,2,1.63615,0,0,ok
12800,6.4,310K_4ps,310,302.726,-474149.004119,3.94491,3.65215,4.2067,3.65215,2,1.68344,0,0,ok
12900,6.45,310K_4ps,310,303.171,-472906.497283,3.92071,3.54128,4.06139,3.54128,2,1.64122,0,0,ok
13000,6.5,310K_4ps,310,303.227,-470222.039275,3.77994,3.45911,4.10355,3.45911,2,1.61856,0,0,ok
13100,6.55,310K_4ps,310,305.655,-469220.834197,3.79773,3.57971,4.18323,3.57971,2,1.56609,0,0,ok
13200,6.6,310K_4ps,310,307.37,-467847.391326,3.79342,3.64534,4.60199,3.64534,2,1.5454,0,0,ok
13300,6.65,310K_4ps,310,306.598,-467138.963103,3.8526,3.51454,4.5284,3.51454,2,1.46234,0,0,ok
13400,6.7,310K_4ps,310,305.576,-465517.175994,3.90713,3.86587,4.56979,3.86587,2,1.35726,0,0,ok
13500,6.75,310K_4ps,310,308.397,-464718.109588,3.82326,3.95332,4.66517,3.82326,2,1.2884,0,0,ok
13600,6.8,310K_4ps,310,308.494,-465005.951385,3.84235,3.7619,4.58085,3.7619,2,1.20321,0,0,ok
13700,6.85,310K_4ps,310,306.554,-463861.320525,3.73058,4.03851,4.70877,3.73058,2,1.20883,0,0,ok
13800,6.9,310K_4ps,310,309.127,-463585.074431,4.05895,3.98236,4.93378,3.98236,2,1.23059,0,0,ok
13900,6.95,310K_4ps,310,307.777,-462491.467986,3.82041,4.18162,5.39302,3.82041,2,1.21426,0,0,ok
14000,7,310K_4ps,310,309.463,-461031.281463,3.5837,4.06432,5.25384,3.5837,2,1.16251,0,0,ok
14100,7.05,310K_4ps,310,310.302,-460532.203338,3.54219,4.07859,5.16638,3.54219,2,1.12963,0,0,ok
14200,7.1,310K_4ps,310,309.771,-460066.552947,3.64538,4.20732,5.07932,3.64538,2,1.13962,0,0,ok
14300,7.15,310K_4ps,310,310.996,-460023.198455,3.56434,4.27023,4.77571,3.56434,2,1.16449,0,0,ok
14400,7.2,310K_4ps,310,308.886,-459937.042205,3.55349,4.11045,4.89814,3.55349,2,1.21189,0,0,ok
14500,7.25,310K_4ps,310,309.774,-459888.960174,3.69819,4.04064,4.80428,3.69819,2,1.28224,0,0,ok
14600,7.3,310K_4ps,310,310.559,-459054.076385,3.91577,3.86463,4.95057,3.86463,2,1.34227,0,0,ok
14700,7.35,310K_4ps,310,310.444,-459093.680877,3.79515,4.31209,4.9266,3.79515,2,1.35754,0,0,ok
14800,7.4,310K_4ps,310,308.995,-458984.598846,3.83957,4.13256,4.69563,3.83957,2,1.3597,0,0,ok
14900,7.45,310K_4ps,310,308.303,-458678.063689,3.61657,4.00783,4.73046,3.61657,2,1.33057,0,0,ok
15000,7.5,310K_4ps,310,307.617,-458021.944549,3.41883,4.09648,4.88686,3.41883,2,1.29834,0,0,ok
15100,7.55,310K_4ps,310,310.494,-457495.496306,3.63702,4.30691,4.78489,3.63702,2,1.21616,0,0,ok
15200,7.6,310K_4ps,310,311.773,-458101.709197,3.76861,3.95154,4.68394,3.76861,2,1.19949,0,0,ok
15300,7.65,310K_4ps,310,312.563,-458322.914275,3.72733,3.87992,4.92557,3.72733,2,1.19815,0,0,ok
15400,7.7,310K_4ps,310,311.982,-458603.543181,3.65207,3.82924,5.05593,3.65207,2,1.22539,0,0,ok
15500,7.75,310K_4ps,310,311.499,-457439.047088,3.65405,3.95438,4.91188,3.65405,2,1.23207,0,0,ok
15600,7.8,310K_4ps,310,311.273,-456945.757049,3.98992,3.72665,4.70639,3.72665,2,1.29946,0,0,ok
15700,7.85,310K_4ps,310,310.44,-457085.368865,4.05894,3.6328,4.51804,3.6328,2,1.3658,0,0,ok
15800,7.9,310K_4ps,310,308.571,-456410.380096,4.03914,3.86556,4.6939,3.86556,2,1.39678,0,0,ok
15900,7.95,310K_4ps,310,309.987,-456691.572478,3.80031,3.91192,4.91543,3.80031,2,1.44042,0,0,ok
16000,8,310K_4ps,310,308.251,-455584.649627,3.64959,4.02943,5.051,3.64959,2,1.47011,0,0,ok
16100,8.05,310K_4ps,310,312.524,-455449.011931,3.63736,4.00782,4.82712,3.63736,2,1.52248,0,0,ok
16200,8.1,310K_4ps,310,311.085,-455540.374236,3.58713,4.13171,5.09151,3.58713,2,1.55353,0,0,ok
16300,8.15,310K_4ps,310,309.486,-455249.780486,3.75818,4.13422,5.07542,3.75818,2,1.57947,0,0,ok
16400,8.2,310K_4ps,310,310.878,-455359.008025,3.85756,3.90453,5.13646,3.85756,2,1.65164,0,0,ok
16500,8.25,310K_4ps,310,310.598,-456120.364471,3.98805,3.97723,5.04316,3.97723,2,1.71659,0,0,ok
16600,8.3,310K_4ps,310,308.775,-456042.783416,4.07569,3.82234,5.2121,3.82234,2,1.75471,0,0,ok
16700,8.35,310K_4ps,310,309.786,-455651.618377,3.91527,4.00178,5.21548,3.91527,2,1.80682,0,0,ok
16800,8.4,310K_4ps,310,310.122,-455543.509002,3.96136,4.28432,5.31393,3.96136,2,1.83651,0,0,ok
16900,8.45,310K_4ps,310,309.409,-455222.608611,3.82671,4.48415,5.23164,3.82671,2,1.79124,0,0,ok
17000,8.5,310K_4ps,310,309.083,-455356.050017,3.54207,4.26142,5.17824,3.54207,2,1.72654,0,0,ok
17100,8.55,310K_4ps,310,309.221,-455196.989471,3.70936,4.34043,4.86578,3.70936,2,1.67821,0,0,ok
17200,8.6,310K_4ps,310,307.708,-455430.356658,3.8019,4.28921,4.82304,3.8019,2,1.68153,0,0,ok
17300,8.65,310K_4ps,310,308.883,-455393.134002,4.05369,4.36612,4.94515,4.05369,2,1.70579,0,0,ok
17400,8.7,310K_4ps,310,310.044,-456825.378142,4.05074,4.29574,4.93068,4.05074,2,1.65491,0,0,ok
17500,8.75,310K_4ps,310,309.149,-456363.011931,4.20041,4.38501,4.88675,4.20041,2,1.59752,0,0,ok
17600,8.8,310K_4ps,310,308.98,-456512.712615,4.31234,4.35469,4.74011,4.31234,2,1.56648,0,0,ok
17700,8.85,310K_4ps,310,308.279,-455758.663299,4.26884,4.1953,4.58612,4.1953,2,1.51524,0,0,ok
17800,8.9,310K_4ps,310,308.421,-456340.863494,4.12136,4.1389,4.53693,4.12136,2,1.46558,0,0,ok
17900,8.95,310K_4ps,310,307.557,-456241.920135,4.19954,3.92732,4.52188,3.92732,2,1.49455,0,0,ok
18000,9,310K_4ps,310,306.972,-454785.345916,4.44764,3.71809,4.55374,3.71809,2,1.57427,0,0,ok
18100,9.05,310K_4ps,310,309.303,-454645.507049,4.42613,3.90856,4.45198,3.90856,2,1.61654,0,0,ok
18200,9.1,310K_4ps,310,308.842,-454939.665252,4.35706,4.05386,4.37101,4.05386,2,1.6531,0,0,ok
18300,9.15,310K_4ps,310,309.957,-453869.817596,4.1647,4.11408,4.26042,4.11408,2,1.68452,0,0,ok
18400,9.2,310K_4ps,310,311.852,-454752.647674,4.31607,4.00341,4.33952,4.00341,2,1.75363,0,0,ok
18500,9.25,310K_4ps,310,309.741,-455272.390838,4.088,3.8648,4.25262,3.8648,2,1.77707,0,0,ok
18600,9.3,310K_4ps,310,309.933,-455383.205291,4.03728,3.99154,4.06589,3.99154,2,1.8147,0,0,ok
18700,9.35,310K_4ps,310,309.317,-455551.767791,4.16095,3.92769,3.82559,3.82559,2,1.82852,0,0,ok
18800,9.4,310K_4ps,310,312.58,-455707.838103,3.93711,3.69491,3.90478,3.69491,2,1.84145,0,0,ok
18900,9.45,310K_4ps,310,309.046,-454279.131072,3.75664,4.06031,4.027,3.75664,2,1.85898,0,0,ok
19000,9.5,310K_4ps,310,310.621,-454483.990447,3.61802,3.82426,3.77789,3.61802,2,1.84201,0,0,ok
19100,9.55,310K_4ps,310,313.556,-454406.915252,3.55017,3.86635,3.62311,3.55017,2,1.81959,0,0,ok
19200,9.6,310K_4ps,310,312.833,-454120.118377,3.41243,4.12374,3.50082,3.41243,2,1.79693,0,0,ok
19300,9.65,310K_4ps,310,309.936,-454267.666228,3.66268,3.9019,3.72692,3.66268,2,1.7954,0,0,ok
19400,9.7,310K_4ps,310,308.092,-453647.012908,3.58432,4.11797,3.85561,3.58432,2,1.82255,0,0,ok
19500,9.75,310K_4ps,310,309.38,-453966.912322,3.75756,4.023,3.99875,3.75756,2,1.80775,0,0,ok
19600,9.8,310K_4ps,310,310.01,-453910.591033,3.63898,3.87671,4.06681,3.63898,2,1.78121,0,0,ok
19700,9.85,310K_4ps,310,309.031,-453646.829314,3.68136,3.80064,3.73091,3.68136,2,1.80669,0,0,ok
19800,9.9,310K_4ps,310,310.156,-454130.660369,3.62712,3.88144,3.68861,3.62712,2,1.83743,0,0,ok
19900,9.95,310K_4ps,310,312.208,-455001.543181,3.61474,4.15667,3.93301,3.61474,2,1.85069,0,0,ok
20000,10,310K_4ps,310,310.759,-454716.674041,3.60816,4.16206,3.95646,3.60816,2,1.87434,0,0,ok
